timeStamp,goundSteering, group_14
1652734676962237,-0,0
1652734677075081,-0,0
1652734677172230,-0,0
1652734677272141,-0,0
1652734677405669,0.0150029,0
1652734677489695,0.0749791,0.321751
1652734677594605,0.0749791,0.354113
1652734677697444,0.0749791,0.339641
1652734677790962,0.0959743,0.243634
1652734677893808,0.125962,0.25484
1652734677994448,0.125962,0.203045
1652734678096124,0.110968,0.211093
1652734678214915,0.0929737,0.244979
1652734678303574,0.0929737,0.249926
1652734678409278,0.0749791,0.17168
1652734678526657,0.0719785,0.167586
1652734678626758,0.0749791,0.201252
1652734678724266,0.0749791,0.187284
1652734678841741,0.0749791,0.253033
1652734678933370,0.0749791,0.181093
1652734679046411,0.0749791,0.172757
1652734679156089,0.0749791,0.198568
1652734679241076,0.0749791,0.214061
1652734679356379,0.0749791,0.191788
1652734679466264,0.0749791,0.207049
1652734679554433,0.0749791,0.271631
1652734679665415,0.0689779,0.26337
1652734679775301,0.0659773,0.165149
1652734679872447,0.0599851,0.180496
1652734679985736,0.0599851,0.184098
1652734680069831,0.0569845,0.176856
1652734680180533,0.0479916,0.21232
1652734680272455,-0,0
1652734680379436,0.0209952,0
1652734680485934,0.0749791,0
1652734680589791,0.0959743,0
1652734680701539,0.098966,0
1652734680796527,0.098966,0
1652734680897592,0.0959743,0
1652734680995311,0.101967,0
1652734681113752,0.098966,0
1652734681209008,0.0929737,0
1652734681302016,0.0809714,0
1652734681345963,0.0719785,0
1652734681520278,0.0719785,0
1652734681616560,0.0689779,0
1652734681722519,0.0719785,0
1652734681818775,0.0719785,0
1652734681930034,-0,-0.386268
1652734681976828,-0,0
1652734682131279,-0,0
1652734682198698,-0,0
1652734682320225,-0,0
1652734682404324,-0.038981,0
1652734682496921,-0,0
1652734682632837,-0,0
1652734682753691,-0,0
1652734682859969,-0,0.0459041
1652734682918793,-0,-0.41408
1652734683063551,-0,0
1652734683128988,-0,0
1652734683241203,-0,0
1652734683346595,-0,0
1652734683474997,-0,0
1652734683547937,-0,0
1652734683656772,-0,0
1652734683765069,-0,0
1652734683898231,-0,0
1652734683969367,-0,0
1652734684073487,-0,0
1652734684183801,-0,0
1652734684285450,-0,0
1652734684386912,-0,0
1652734684488321,-0,0
1652734684595842,-0,0
1652734684723474,-0,0
1652734684799690,-0,0
1652734684914259,-0,0
1652734685009341,-0,0
1652734685115828,0.044991,0
1652734685230703,0.0479916,0
1652734685326859,0.0479916,0
1652734685438532,0.0479916,0
1652734685532806,0.0479916,0
1652734685658685,0.0479916,0
1652734685754209,0.0479916,0
1652734685855765,0.0479916,0
1652734685951175,0.0479916,0.312552
1652734686059212,0.0479916,0.317215
1652734686166298,0.0479916,0.350869
1652734686266279,0.0479916,0.214061
1652734686366217,0.0479916,0.225126
1652734686468083,0.0479916,0.246496
1652734686571388,0.0479916,0.201762
1652734686687909,0.0479916,0.250804
1652734686763184,0.0539839,0.133431
1652734686899656,0.125962,0.16612
1652734686969174,0.164943,0.149323
1652734687103046,0.164943,0.166368
1652734687182802,0.140956,0.173671
1652734687295083,0.107968,0.157879
1652734687399748,0.110968,0.179853
1652734687496343,0.0120023,0.142735
1652734687605052,0.0120023,0.16839
1652734687729241,0.0239958,0.166315
1652734687814198,0.0959743,0.239966
1652734687922270,0.164943,0.158845
1652734688012886,0.188939,0.172191
1652734688136695,0.221928,0.185122
1652734688259656,0.125962,0.209523
1652734688334587,0.0509833,0
1652734688438051,0.0329887,0
1652734688542647,0.143957,0
1652734688629733,0.140956,0
1652734688752699,0.137956,0
1652734688839890,-0,0
1652734688948998,-0,0
1652734689082361,-0,0
1652734689168375,-0,0
1652734689264644,-0,0
1652734689389049,-0,0
1652734689471199,-0.0629768,0
1652734689593545,-0,0
1652734689687806,-0,0
1652734689792250,-0,0
1652734689897814,-0,0
1652734690024656,-0,0
1652734690112326,-0,0
1652734690227782,-0,0
1652734690329794,-0,0
1652734690434122,-0,0
1652734690528506,-0,0
1652734690631658,-0,0
1652734690731348,-0,0
1652734690837842,-0,0
1652734690939478,-0,0
1652734691024784,-0,0
1652734691137297,0.281904,0
1652734691260031,0.149949,0
1652734691345386,-0,0
1652734691454276,-0,0
1652734691554041,-0,0
1652734691665730,-0,0
1652734691759097,-0,0
1652734691866403,-0,0
1652734691967031,-0,0
1652734692068174,-0.122953,0
1652734692179584,-0,0
1652734692284824,-0,0
1652734692380255,-0,0
1652734692498285,-0,0
1652734692583596,-0,0
1652734692688710,-0,0
1652734692805966,-0,0
1652734692896159,-0,0
1652734693012139,-0,0
1652734693114063,-0,0
1652734693213892,-0,0
1652734693313141,-0,0
1652734693415706,-0,0
1652734693522581,-0,0
1652734693628867,-0,0
1652734693730448,0.140956,0
1652734693843254,0.200933,0
1652734693944537,-0,0
1652734694041560,-0,0
1652734694154667,-0,0
1652734694245911,-0,0
1652734694367528,-0,0
1652734694457590,-0,0
1652734694546159,-0,0
1652734694645592,-0,0.119988
1652734694760847,0.290888,0.111425
1652734694876741,0.290888,0.116002
1652734694968741,0.290888,0.121175
1652734695075655,0.290888,0.094489
1652734695173825,0.245915,0.136293
1652734695273309,-0,0.122669
1652734695403770,-0,0.152907
1652734695491359,-0,-0.0128198
1652734695595675,0.269911,0.00254452
1652734695692438,0.290888,0.174575
1652734695791930,0.212926,0.125058
1652734695896403,-0,0
1652734695998778,-0,0.202322
1652734696098883,-0,0.195158
1652734696201961,-0,0.210382
1652734696331001,0.290888,0.185902
1652734696413749,0.290888,0
1652734696508519,0.26691,0.282124
1652734696613883,-0,0
1652734696729442,-0,0
1652734696826120,0.290888,0
1652734696915596,0.248915,0
1652734697028176,0.203933,0
1652734697143841,-0,0
1652734697234114,-0,0
1652734697339805,-0,0
1652734697441168,-0,0
1652734697552309,-0,0
1652734697656668,0.0239958,0
1652734697760134,0.0929737,0
1652734697859957,-0,0
1652734697963861,-0,0
1652734698068526,-0,0.113792
1652734698182761,-0,0.126592
1652734698239472,-0,0
1652734698408778,-0,0
1652734698487062,-0,0
1652734698536916,-0,0
1652734698627982,-0,0
1652734698733897,-0,0
1652734698842417,-0,0
1652734698943555,-0,0
1652734699044447,-0,0
1652734699161471,-0,0
1652734699279375,-0,0
1652734699356678,-0,0
1652734699480697,0.0329887,0
1652734699586025,0.0779797,0.310294
1652734699692271,0.083972,0.18735
1652734699821319,0.083972,0.147216
1652734699938498,0.083972,0.180619
1652734700038779,0.0749791,0.321751
1652734700101745,0.0749791,0.243285
1652734700202789,0.0749791,0.15791
1652734700332454,0.0749791,0.218669
1652734700447567,0.0749791,0.10779
1652734700554517,0.0749791,0.22703
1652734700653168,0.0749791,0.185682
1652734700743459,0.0749791,0.197396
1652734700844354,0.0779797,0.22333
1652734700957096,0.11396,0.164135
1652734701059048,0.11396,0.179853
1652734701161659,0.11396,0.195779
1652734701275616,0.110968,0.233297
1652734701364265,0.110968,0.169914
1652734701479480,0.083972,0.2086
1652734701576095,0.0869726,0
1652734701679233,0.0869726,0.284293
1652734701789134,0.0869726,0
1652734701899717,0.0869726,0
1652734701987977,0.0869726,0
1652734702089541,0.0869726,0
1652734702201582,0.083972,0
1652734702315856,0.0629856,0
1652734702410071,0.0569845,0
1652734702523168,-0,0
1652734702627560,-0,0
1652734702710475,-0.0329798,0
1652734702824408,-0.143948,0
1652734702937135,-0,-0.12787
1652734703021600,-0,-0.120814
1652734703131816,-0,-0.124355
1652734703233964,-0,-0.136139
1652734703346514,-0,-0.154156
1652734703451775,-0.0269875,-0.165515
1652734703554096,-0.0299881,-0.216037
1652734703648870,-0.0509744,-0.196414
1652734703770037,-0.0749702,-0.209443
1652734703862327,-0.0779708,-0.227123
1652734703968954,-0.0779708,-0.233561
1652734704075852,-0.0899643,-0.261479
1652734704168625,-0.0959654,-0.277919
1652734704278902,-0.0959654,-0.297882
1652734704378115,-0.0959654,-0.299532
1652734704469892,-0.0809625,-0.316185
1652734704585427,-0.0269875,-0.334373
1652734704669540,-0,-0.41317
1652734704803683,-0,0
1652734704897314,-0,0
1652734705026744,-0,0
1652734705105869,-0,0
1652734705198299,-0,0
1652734705314421,-0,0
1652734705418475,-0,0
1652734705525072,-0,0
1652734705622233,-0,0
1652734705726958,-0,0
1652734705831732,-0,0.14889
1652734705959107,0.0209952,0.169413
1652734706055215,0.149949,0.177745
1652734706144155,0.158951,0.295441
1652734706247929,0.119961,0.203859
1652734706362817,0.0959743,0.234803
1652734706456378,0.029997,0
1652734706564608,0.00300058,0
1652734706637017,0.00300058,0
1652734706775511,0.00300058,0.152808
1652734706873797,0.0629856,0.219259
1652734706946582,0.0629856,0.238792
1652734707072972,0.0629856,0.211767
1652734707159241,0.104967,0.177136
1652734707267321,0.104967,0.203375
1652734707373086,0.134955,0.237535
1652734707502468,0.197932,0.195522
1652734707583908,0.200933,0.192701
1652734707675861,0.194931,0.242142
1652734707778420,0.131955,0.277004
1652734707886993,0.0599851,0.298499
1652734708013536,0.0209952,0.488757
1652734708091574,0.0209952,0
1652734708217262,0.0239958,0
1652734708306574,0.0389898,0
1652734708408868,0.0749791,0
1652734708509374,0.0749791,0
1652734708617635,0.0749791,0.215358
1652734708721281,0.0749791,0.259332
1652734708820086,0.0719785,0.191083
1652734708938352,0.0659773,0.218669
1652734709023433,0.0659773,0.169778
1652734709142489,0.0659773,0.217999
1652734709261888,0.0659773,0.312901
1652734709348080,0.0659773,0.233374
1652734709444546,0.0659773,0
1652734709545861,0.0659773,0.181649
1652734709655050,0.0659773,0.328439
1652734709772279,0.0689779,0.230003
1652734709857366,0.0689779,0
1652734709962368,0.0689779,0
1652734710064998,0.0659773,0
1652734710180357,0.0689779,0
1652734710278305,0.0689779,0
1652734710382828,0.0689779,0
1652734710490742,0.0689779,0
1652734710580735,0.0689779,0
1652734710693009,0.0689779,0
1652734710792312,0.0689779,0
1652734710891797,0.0689779,0
1652734711009019,0.0599851,0
1652734711104290,0.0239958,0
1652734711219472,-0,0
1652734711306533,-0,0
1652734711419284,-0,0
1652734711518881,-0,0
1652734711615293,-0,0
1652734711719282,-0,0
1652734711827016,-0,0
1652734711941243,-0,0
1652734712025972,-0,0
1652734712142845,-0,0
1652734712235562,-0.0659685,0
1652734712353433,-0.0659685,-0.398961
1652734712440282,-0.0599762,-0.401023
1652734712550993,-0,0
1652734712677997,-0,0
1652734712743511,-0,0
1652734712869817,-0,0
1652734712973694,-0,0
1652734713063724,-0,0
1652734713170346,-0,0
1652734713272180,-0,0
1652734713372915,-0,0.152649
1652734713479971,-0,-0.559439
1652734713583224,-0,0
1652734713688012,-0,0
1652734713795386,-0,0
1652734713902139,-0,0
1652734714003288,-0,0.351904
1652734714104731,-0,0.220829
1652734714234291,0.0599851,0.303092
1652734714308366,0.098966,0.321751
1652734714414699,0.101967,0.115554
1652734714453441,0.101967,0.151192
1652734714618626,0.0929737,0.16673
1652734714678428,0.0719785,0.214766
1652734714837609,0.0719785,0.152148
1652734714893349,0.0749791,0.190639
1652734714988292,0.0749791,0.167432
1652734715082702,0.0749791,0.193756
1652734715286532,0.0929737,0.152649
1652734715312512,0.0929737,0.138705
1652734715388090,0.0959743,0.175218
1652734715570573,0.176946,0.154997
1652734715608922,0.281904,0.129821
1652734715697731,0.290888,0.182953
1652734715859850,0.290888,0.206683
1652734715932162,0.290888,0.189988
1652734716022920,0.290888,0
1652734716130426,0.290888,0
1652734716242116,0.290888,0
1652734716334797,-0,0
1652734716439893,-0.290888,-0.534955
1652734716577367,-0.290888,0
1652734716669383,-0.242905,0
1652734716775279,-0,0
1652734716898293,0.0179946,0
1652734716997309,-0.113951,0
1652734717101486,-0,0
1652734717221312,-0,0
1652734717268397,0.269911,0
1652734717418471,0.290888,0
1652734717486531,0.290888,0
1652734717618900,0.290888,0
1652734717708215,-0,0
1652734717799329,-0,-0.256151
1652734717933744,-0,0
1652734718008119,-0.290888,0
1652734718113677,-0,-0.295236
1652734718226915,-0,0
1652734718322330,-0,0
1652734718456995,-0.290888,0
1652734718557379,-0,0
1652734718642436,-0,0
1652734718749575,-0.152941,0
1652734718875802,-0,0
1652734718982537,-0,0
1652734719060047,-0,0
1652734719191850,0.290888,0
1652734719289139,0.290888,0
1652734719388575,-0,0
1652734719494785,-0,0
1652734719614525,-0,0
1652734719706306,-0,0
1652734719809135,-0,0
1652734719920815,-0,0
1652734720008353,-0,0
1652734720130375,-0,0
1652734720223058,-0.287896,0
1652734720361357,-0,0.128597
1652734720433616,-0,0
1652734720535929,-0,0
1652734720638839,-0,0
1652734720749796,-0,0
1652734720857081,-0,0
1652734720954288,-0,0
1652734721067407,-0.0509744,0
1652734721173650,-0,0
1652734721273803,-0,0
1652734721399158,-0,0
1652734721486088,0.0689779,0
1652734721603325,0.278903,0
1652734721690607,0.233921,0.145485
1652734721809128,0.203933,0.150947
1652734721905578,0.0779797,0.155538
1652734722003180,0.0539839,0.101215
1652734722135190,0.0869726,0.108942
1652734722221487,0.164943,0
1652734722336150,0.164943,0.111535
1652734722425846,0.128963,0.112307
1652734722539314,0.0479916,0
1652734722635050,-0,0
1652734722739396,-0,0
1652734722802085,-0,0
1652734722917578,0.197932,-0.0163537
1652734723054132,0.203933,0.0947157
1652734723185368,0.0719785,0.129563
1652734723264717,0.0749791,0.14956
1652734723370771,0.209934,0.151103
1652734723430741,0.0749791,0.0665682
1652734723552438,0.0599851,0.119861
1652734723668396,0.0629856,0.124355
1652734723783834,0.0599851,0.145077
1652734723890461,0.0599851,0.154905
1652734723961865,0.0599851,0.151375
1652734724066927,0.0929737,0.217355
1652734724178305,0.0929737,0.244979
1652734724272836,0.0929737,0.107777
1652734724402928,0.0959743,0
1652734724489051,0.11396,0
1652734724590082,0.170945,0
1652734724717584,0.170945,0.209881
1652734724802162,0.170945,0.205193
1652734724897418,0.170945,0.215486
1652734725016599,0.137956,0.244175
1652734725114232,0.0719785,0
1652734725233176,0.0629856,0
1652734725313397,0.0599851,0
1652734725419717,-0,0
1652734725532174,-0,0
1652734725633534,-0,0
1652734725745908,-0,0
1652734725838750,-0,0
1652734725937582,-0,0
1652734726049748,0.0809714,0
1652734726151908,0.0599851,0
1652734726269024,0.0179946,0
1652734726354599,0.0179946,0
1652734726462112,-0,-0.406057
1652734726573540,-0,0.0603661
1652734726668410,-0.0779708,0.0727878
1652734726771950,-0,0.211093
1652734726880178,-0,0.134111
1652734726990790,-0,0.253076
1652734727085218,-0,0.139582
1652734727193814,-0,0
1652734727292725,-0,0
1652734727405899,-0,0
1652734727521229,0.185939,0
1652734727611939,-0,0
1652734727706006,-0,0
1652734727810626,0.200933,0
1652734727925224,0.200933,0
1652734728016927,-0,0
1652734728132931,-0,0.268994
1652734728217790,-0,0
1652734728329454,-0,0
1652734728437199,-0,0
1652734728541801,-0,0
1652734728643830,-0,0.26791
1652734728736161,0.242914,0.203045
1652734728846010,0.185939,0.229147
1652734728953012,0.179937,0.157127
1652734729057875,0.290888,0.132173
1652734729155605,0.290888,0.178411
1652734729254342,0.0150029,0
1652734729364313,-0,0.215816
1652734729455338,-0,0
1652734729573144,-0,0
1652734729681754,-0,0
1652734729777078,-0,0
1652734729867206,0.182938,0
1652734729981264,0.149949,0
1652734730098147,-0,0
1652734730189040,-0,0
1652734730289916,-0,0
1652734730403690,-0,0
1652734730496642,-0,0
1652734730596291,-0,-0.12025
1652734730697052,-0.269902,-0.142324
1652734730794786,-0,-0.177474
1652734730909810,-0,-0.204018
1652734731011661,-0.2639,-0.215966
1652734731106895,-0,-0.248113
1652734731220732,-0,-0.248113
1652734731345685,-0.137947,0.0429535
1652734731420580,-0,-0.279271
1652734731533885,-0,0
1652734731635923,-0,0
1652734731759194,-0.254908,0.110657
1652734731775774,-0,0
1652734731951209,-0,-0.347607
1652734732014878,-0,0
1652734732142884,-0,0
1652734732259666,0.0659773,0
1652734732298933,-0,0
1652734732454390,-0,0.215486
1652734732508087,0.00900175,0.173423
1652734732597119,0.269911,0.160108
1652734732718654,-0,0.210728
1652734732815516,0.0749791,0.259332
1652734732916303,0.0689779,0
1652734733031449,-0,0
1652734733117924,0.290888,0.283575
1652734733239775,0.290888,0.195806
1652734733319983,0.26691,0
1652734733436008,0.122962,0
1652734733550757,-0,0.278832
1652734733671035,-0,0
1652734733789596,-0,0
1652734733884280,-0,0
1652734733986846,0.194931,0.190329
1652734734081312,0.182938,0.223477
1652734734185914,0.0959743,0.383361
1652734734279484,0.0779797,0
1652734734383185,-0,0
1652734734513588,-0,0
1652734734637045,-0,0
1652734734710799,-0,0
1652734734826767,-0,0
1652734734910999,-0,0.174348
1652734735037837,0.143957,0.293109
1652734735118601,0.290888,0.187386
1652734735225732,0.230921,0
1652734735322015,-0,0
1652734735437891,-0,0
1652734735559220,-0,0
1652734735653736,-0,0
1652734735758172,0.218927,0
1652734735846566,0.290888,0
1652734735958701,-0,0
1652734736084634,-0,0
1652734736169665,-0,0
1652734736272333,-0.0359804,0
1652734736373870,-0.113951,0
1652734736476844,-0,-0.463648
1652734736582722,-0.0599762,-0.456845
1652734736697183,-0,-0.468829
1652734736796102,-0,-0.520191
1652734736890505,-0,-0.50449
1652734736992950,-0,0
1652734737096630,-0,0
1652734737201439,-0,0
1652734737297077,-0,0
1652734737408467,-0,0.17176
1652734737503079,-0,0
1652734737607939,-0,0
1652734737706676,-0,0
1652734737835567,0.098966,0.186132
1652734737914998,0.122962,0.202954
1652734738028679,0.125962,0.170212
1652734738128269,0.110968,0.239499
1652734738233605,0.00600117,0.132093
1652734738341626,-0,0.141897
1652734738445318,0.200933,0.0927563
1652734738534629,0.290888,0.107938
1652734738636304,-0,0.151502
1652734738746485,-0,0.14585
1652734738856804,0.290888,0.186338
1652734738952702,0.185939,0.116543
1652734739018214,-0,0.150746
1652734739157605,0.185939,0
1652734739276122,0.290888,0
1652734739366401,0.290888,0
1652734739479457,0.290888,0
1652734739542345,-0,-0.265332
1652734739668429,-0.00599229,-0.261885
1652734739758165,-0.164934,0
1652734739858461,-0.248906,-0.313877
1652734739966922,-0,0
1652734740067194,-0,0
1652734740181105,0.179937,0
1652734740326327,0.251916,0
1652734740403973,-0,0
1652734740478655,-0,0
1652734740612706,-0,0
1652734740689407,-0,0
1652734740815311,-0.0269875,0
1652734740918021,-0,0
1652734741000641,-0,0
1652734741118773,-0,0
1652734741233724,-0.0929649,0
1652734741319841,-0,0
1652734741410632,-0,0
1652734741548221,-0,0
1652734741636756,-0,0
1652734741731518,-0,0
1652734741828098,-0,0
1652734741950292,-0,0
1652734742038667,-0,0
1652734742144499,-0,0
1652734742250722,-0,0
1652734742348936,-0,0
1652734742462396,-0,0
1652734742562907,-0,0
1652734742672144,-0,0
1652734742764060,-0,0
1652734742873013,-0,0
1652734742980195,-0,0
1652734743078154,-0,0
1652734743186342,-0,0
1652734743286661,-0,0
1652734743398151,-0,0
1652734743501796,-0,0
1652734743603082,-0,0
1652734743695027,0.0599851,0
1652734743814343,0.176946,0
1652734743909641,-0,0
1652734744020001,-0,0
1652734744117184,-0,0
1652734744222351,0.0569845,0
1652734744326362,0.0659773,0
1652734744427641,0.0659773,0
1652734744532011,0.083972,0.214061
1652734744639421,0.0869726,0.207496
1652734744734042,0.0869726,0.115858
1652734744844738,0.0899731,0.131807
1652734744940652,0.0899731,0.111292
1652734745042159,0.0869726,0.182584
1652734745149891,0.104967,0.112094
1652734745260434,0.104967,0.136447
1652734745345451,0.134955,0.157684
1652734745457861,0.134955,0.129595
1652734745555684,0.125962,0.0240694
1652734745679110,0.125962,0.222661
1652734745761447,0.125962,0
1652734745876552,0.125962,0.207631
1652734745962605,0.125962,0.219984
1652734746074538,0.125962,0
1652734746169238,0.0869726,0
1652734746280959,-0,0
1652734746391017,-0,0
1652734746485429,-0,-0.482513
1652734746592980,-0,0
1652734746708728,-0,0
1652734746804243,-0,0
1652734746881673,-0,0
1652734747005297,-0,0.0996687
1652734747119017,0.188939,0.223477
1652734747210221,-0,0
1652734747316820,-0,0.143158
1652734747415756,-0,0
1652734747517675,-0,0
1652734747621593,-0,0
1652734747662357,-0,0
1652734747826201,0.290888,0
1652734747927715,0.290888,0.210326
1652734747976702,-0,0.190096
1652734748075269,-0,0.173671
1652734748188560,0.290888,0.136781
1652734748352007,-0,0.151605
1652734748396921,-0,0.156602
1652734748490316,0.239922,0.183422
1652734748650955,0.290888,0.249041
1652734748710197,0.290888,0.183943
1652734748808036,0.290888,0.189614
1652734748914867,0.0239958,0.190239
1652734749034339,-0,0.190239
1652734749145381,-0,0.190868
1652734749240863,-0,0.188222
1652734749327893,-0,0.179552
1652734749431375,-0,0.17176
1652734749556129,-0,0.175646
1652734749680139,-0,0.175646
1652734749778815,-0,0.184937
1652734749895030,-0,0
1652734749958294,-0,0
1652734750054577,-0,0.190868
1652734750201719,-0,0.190868
1652734750261702,-0,0.190868
1652734750366010,-0,0.190868
1652734750468102,-0,0.190868
1652734750580457,-0,0.190868
1652734750705942,-0,0.190868
1652734750828119,-0,0.190868
