timeStamp,goundSteering, group_14
1652775540424283,-0,0
1652775540497801,-0,0
1652775540600792,-0,0
1652775540700729,-0,0
1652775540801597,-0.18593,0
1652775540916510,-0,0
1652775541021360,-0,0
1652775541114824,-0,0
1652775541231694,-0,0
1652775541332416,-0,0
1652775541442396,-0,0
1652775541546471,-0,0
1652775541643236,-0,0
1652775541754639,0.125962,0
1652775541867824,0.122962,0
1652775541949828,0.0749791,0
1652775542063821,0.0329887,0
1652775542173503,0.0120023,0
1652775542267235,-0,0
1652775542395851,-0,0
1652775542486585,-0,0
1652775542589282,-0,0
1652775542691484,0.0239958,0.158773
1652775542794178,0.0239958,0.0980453
1652775542898068,0.0239958,0.124355
1652775543004144,0.0239958,0.103427
1652775543119358,0.0929737,0.111394
1652775543213251,0.0899731,0.206713
1652775543323313,0.0689779,0.198244
1652775543423686,0.0689779,-0.0937835
1652775543508345,0.098966,-0.0855053
1652775543609749,0.098966,-0.070732
1652775543723581,0.182938,0
1652775543809117,0.212926,-0.0459041
1652775543925232,0.290888,-0.0809744
1652775544031876,0.290888,-0.0784103
1652775544143250,0.290888,0.00334447
1652775544243638,0.290888,0.281571
1652775544341631,0.290888,0
1652775544470497,0.242914,0.358771
1652775544558293,-0,0.360837
1652775544655529,-0,0
1652775544768463,-0,0
1652775544867073,-0,0
1652775544976681,-0.053975,0
1652775545076079,-0,0
1652775545187160,0.188939,0
1652775545280966,-0,0.467311
1652775545371730,-0,0
1652775545513509,0.0120023,0
1652775545702286,-0,0
1652775545783816,-0,0
1652775545905112,-0,0
1652775546011655,-0,0
1652775546121982,-0,0.0821675
1652775546223483,-0,0
1652775546325901,-0,0.27491
1652775546430508,-0,0
1652775546544736,0.0629856,0
1652775546654509,0.290888,0
1652775546737778,-0,0
1652775546841425,-0,0
1652775546947995,-0,0
1652775547059567,-0,0
1652775547162833,-0,0
1652775547219900,-0,0
1652775547345907,-0.0269875,0
1652775547445201,-0.290888,0
1652775547546514,-0,0
1652775547662834,-0,0
1652775547757226,-0,0
1652775547845828,0.0479916,0.161254
1652775547957188,0.221928,0.233374
1652775548088229,0.125962,0.146484
1652775548200734,0.00600117,0.151808
1652775548297487,0.233921,0.231992
1652775548381947,0.206934,0.187736
1652775548485532,0.197932,0.111065
1652775548608547,0.164943,0.205834
1652775548695289,0.164943,0.181701
1652775548823086,0.140956,0.155595
1652775548918198,0.0749791,0.205991
1652775549028107,0.0150029,0
1652775549125833,-0,0
1652775549231472,-0,0
1652775549328065,-0,0
1652775549435729,-0,0
1652775549541369,-0,0
1652775549641118,0.0899731,0
1652775549766527,0.185939,0
1652775549847743,0.206934,0
1652775549956304,0.173945,0
1652775550065519,0.0539839,0
1652775550158624,-0,0
1652775550278485,-0,0
1652775550363671,-0,-0.236849
1652775550473306,-0,-0.122401
1652775550572150,-0.239914,-0.140658
1652775550662317,-0,-0.15746
1652775550768741,-0,-0.174377
1652775550862470,-0,-0.219634
1652775550975745,-0.137947,-0.21232
1652775551074250,-0,-0.20089
1652775551181330,-0,-0.229558
1652775551279440,-0.152941,-0.221013
1652775551400939,-0,-0.288324
1652775551518304,-0,-0.295172
1652775551603997,-0.290888,-0.334737
1652775551696152,-0.290888,-0.380506
1652775551808651,-0.290888,-0.439524
1652775551913512,-0,-0.439843
1652775552010171,-0,-0.402158
1652775552115653,-0.014994,-0.372988
1652775552224741,-0.290888,0
1652775552331071,-0,0
1652775552434081,-0,-0.472766
1652775552545448,-0.104958,0
1652775552651085,-0.0989571,0
1652775552754545,-0,0
1652775552888001,-0,0
1652775552942797,-0,0
1652775553039840,-0.0599762,0
1652775553162661,-0,0
1652775553266970,-0,0
1652775553378056,-0,0
1652775553459813,0.0120023,0.135264
1652775553571433,0.290888,0.168597
1652775553688340,0.290888,0.171818
1652775553785555,-0,0.165579
1652775553876632,-0,0.206059
1652775554011703,0.290888,0.205725
1652775554099672,0.290888,0.18948
1652775554187983,0.257917,0.208831
1652775554300803,-0,0.237658
1652775554394798,0.272911,0.239857
1652775554525230,0.290888,0.230834
1652775554622015,0.290888,0.259281
1652775554710062,-0,0
1652775554827232,-0,0
1652775554924995,0.188939,0
1652775555028075,0.290888,0
1652775555135388,-0,0
1652775555240424,-0,0
1652775555358628,0.0150029,0
1652775555453744,0.125962,0
1652775555562891,0.137956,0
1652775555671324,0.137956,0
1652775555751145,0.134955,0
1652775555864558,0.143957,0
1652775555963058,0.0659773,0
1652775556072088,-0,0
1652775556184117,-0,0
1652775556287108,-0,0
1652775556391020,0.0749791,0
1652775556498465,0.122962,0
1652775556588170,-0,0
1652775556688347,-0,0
1652775556802337,-0,0
1652775556909328,-0,0
1652775556992187,-0,0
1652775557122304,-0,0
1652775557215678,-0,0
1652775557308726,-0,0
1652775557420813,-0,0
1652775557527113,-0,0
1652775557640695,-0,0
1652775557729092,-0,0
1652775557839858,-0,0
1652775557938643,-0,0
1652775558048041,-0,0
1652775558157843,-0,0
1652775558261022,-0,0
1652775558359817,-0,0
1652775558440395,-0,0
1652775558604131,-0,0
1652775558677706,-0,0
1652775558774817,-0,0
1652775558884595,-0,0
1652775558986642,-0,0
1652775559089257,-0,0
1652775559178526,-0,0
1652775559292959,-0,0
1652775559403194,-0,0
1652775559499828,-0,0
