timeStamp,goundSteering, group_14
1652734977067163,-0.158942,-0.128807
1652734977162748,-0.116952,-0.196163
1652734977276543,-0.0749702,-0.165149
1652734977382343,-0.0329798,0
1652734977470523,-0,0
1652734977598467,-0,0
1652734977688322,-0.0269875,0
1652734977794682,-0.0809625,-0.488334
1652734977900614,-0.0839631,-0.266252
1652734978003402,-0.134946,0.197396
1652734978090915,-0.134946,0
1652734978199865,-0.134946,0
1652734978336407,-0.125954,0
1652734978399706,-0,0
1652734978502351,-0,0
1652734978614259,-0,0
1652734978744746,-0,0
1652734978816615,-0,0
1652734978923040,-0.00299171,0
1652734979040380,-0,0
1652734979140763,-0,0
1652734979236926,-0,0
1652734979344566,-0,0
1652734979442331,-0,0
1652734979535487,-0,0
1652734979645150,-0,0
1652734979753444,-0,0
1652734979862560,-0,0
1652734979960586,-0,0
1652734980073222,-0,0
1652734980168774,-0,0
1652734980277299,-0.0269875,-0.150746
1652734980379079,-0.0839631,-0.183236
1652734980483780,-0.0899643,-0.252806
1652734980583920,-0.0869637,-0.166195
1652734980687196,-0.0869637,-0.161308
1652734980793972,-0.0869637,-0.0789721
1652734980864619,-0.119952,-0.12359
1652734981000587,-0.122953,-0.258907
1652734981105677,-0.125954,-0.101526
1652734981179041,-0.182929,-0.116692
1652734981331919,-0.269902,-0.148608
1652734981412800,-0.290888,-0.135338
1652734981496692,-0.290888,-0.151089
1652734981625249,-0.194923,0
1652734981701104,-0.194923,0
1652734981833018,-0.152941,0
1652734981916090,-0,0
1652734982036679,-0,0
1652734982138088,0.290888,0
1652734982236662,0.290888,0.354706
1652734982332879,-0,0
1652734982472058,-0,0
1652734982535936,-0,0
1652734982653333,-0.290888,0
1652734982751336,-0,0
1652734982878087,-0,0
1652734982969786,-0,0
1652734983068976,-0,0
1652734983164573,-0,0
1652734983283323,-0,0
1652734983412762,-0,0
1652734983489742,-0,0
1652734983585599,-0,0
1652734983701954,-0,0
1652734983811424,0.0569845,0
1652734983912448,0.0779797,0
1652734984017580,-0,0
1652734984119296,-0,0
1652734984241805,-0,0
1652734984330346,-0,0
1652734984433082,-0.104958,0
1652734984543832,-0,0
1652734984646494,-0,0
1652734984758082,-0,0
1652734984860052,-0,0
1652734984966652,-0,0
1652734985079864,-0,0
1652734985174625,-0,0
1652734985275897,-0,0
1652734985381690,-0,0
1652734985483109,-0,0
1652734985601418,-0,0
1652734985700845,-0,0
1652734985755972,-0,0
1652734985914156,-0,0
1652734985995798,-0,0
1652734986099921,-0,0
1652734986215842,-0,0
1652734986279012,-0,0
1652734986412968,-0,0
1652734986495190,-0.0179858,-0.0846189
1652734986615957,-0.0779708,-0.100994
1652734986707516,-0.0809625,-0.0519763
1652734986849390,-0.14994,-0.0874953
1652734986922052,-0.14994,-0.156914
1652734987014521,-0.155942,-0.0852202
1652734987139198,-0.176937,-0.127405
1652734987229957,-0.179929,-0.127942
1652734987358079,-0.167935,-0.133529
1652734987440166,-0.158942,-0.161239
1652734987568570,-0.158942,0
1652734987641239,-0.158942,0
1652734987761037,-0.131946,0
1652734987863075,-0.0179858,0
1652734987955280,-0.014994,0
1652734988069942,-0,0
1652734988172866,-0,0
1652734988277114,-0,0
1652734988377288,-0,0
1652734988490651,-0,0
1652734988585120,-0,0
1652734988696699,-0,0
1652734988797398,-0,0
1652734988908062,-0,0
1652734989013608,0.0179946,0
1652734989118844,0.221928,0.470292
1652734989224312,-0,0
1652734989321120,-0,0
1652734989378762,-0,0
1652734989506236,-0,0
1652734989611001,-0,0
1652734989703364,-0,0
1652734989846572,-0,0
1652734989952334,-0,0
1652734990017823,-0,0
1652734990144834,-0,0
1652734990225313,-0,0
1652734990345264,-0.290888,-0.428922
1652734990440913,-0,-0.352392
1652734990565573,-0.0269875,-0.328553
1652734990630713,-0.290888,-0.272657
1652734990760485,-0,-0.300171
1652734990857569,-0,-0.241355
1652734990983764,-0,-0.29728
1652734991086225,-0.266901,-0.204642
1652734991159372,-0.290888,-0.185348
1652734991272034,-0,-0.203375
1652734991381923,-0,-0.242142
1652734991482590,-0,-0.26212
1652734991618349,-0.218918,-0.268522
1652734991695226,-0.173936,-0.243759
1652734991815542,-0.0629768,-0.266028
1652734991916695,-0,0
1652734992001078,-0,-0.246387
1652734992114434,-0,-0.325911
1652734992207895,-0.0719696,-0.217111
1652734992308904,-0.110959,-0.18256
1652734992431566,-0.119952,-0.177596
1652734992571860,-0.143948,-0.187495
1652734992626314,-0.0779708,-0.194732
1652734992751574,-0.00899288,-0.283903
1652734992867015,-0.00899288,-0.375961
1652734992962098,-0.0119935,-0.418224
1652734993070470,-0.0599762,-0.24829
1652734993160679,-0.0869637,-0.219512
1652734993276475,-0.0869637,-0.237638
1652734993376129,-0.0869637,-0.294906
1652734993478597,-0.119952,-0.172788
1652734993584271,-0.140948,-0.2284
1652734993687460,-0.143948,-0.195869
1652734993794213,-0.143948,-0.116889
1652734993894530,-0.140948,-0.160023
1652734994005563,-0.140948,0
1652734994096038,-0.0509744,0
1652734994201824,-0,0
1652734994305009,-0,0
1652734994410649,-0,0
1652734994521877,-0,0
1652734994625296,-0.140948,0
1652734994756571,-0.0869637,0
1652734994833319,-0,0
1652734994934406,-0,0
1652734995047688,-0,0
1652734995150245,-0,0
1652734995257749,-0,0
1652734995363199,-0,0
1652734995478380,-0,0
1652734995574318,-0,0
1652734995685077,-0,0
1652734995786588,-0,0
1652734995885206,-0,0
1652734995982626,-0,0
1652734996091974,0.0719785,0
1652734996208167,0.0719785,0
1652734996325898,0.0719785,0
1652734996395288,0.0749791,0.160763
1652734996494774,0.0719785,0.200747
1652734996618163,0.0629856,0
1652734996723629,0.0269964,0
1652734996828003,0.0269964,0
1652734996925424,0.0269964,0
1652734997055095,0.0269964,0
1652734997165195,0.0269964,0
1652734997244832,0.029997,0
1652734997355913,0.0539839,0
1652734997473369,0.0629856,0
1652734997554348,0.0629856,0
1652734997672122,0.0629856,0
1652734997772139,0.0629856,0
1652734997877739,0.0629856,0
1652734997973898,0.0629856,0
1652734998089383,0.0599851,0
1652734998190537,-0,-0.0819059
1652734998293726,-0.053975,-0.067465
1652734998395989,-0.290888,-0.0903875
1652734998495361,-0.290888,-0.146609
1652734998612719,-0.290888,-0.118168
1652734998702289,-0.290888,-0.10429
1652734998789703,-0.290888,0.0765113
1652734998926518,-0.290888,-0.14679
1652734999011254,-0.290888,0.0943618
1652734999111383,-0.290888,0.116993
1652734999209460,-0.290888,-0.157529
1652734999300856,-0.290888,0
1652734999425607,-0.290888,0
1652734999524870,-0.290888,0
1652734999659976,-0,0
1652734999734441,-0,0
1652734999823761,-0,0
1652734999943182,-0,0.39234
1652735000032821,-0,0.716542
1652735000148714,-0,0
1652735000247061,-0,0
1652735000353731,-0,0
1652735000448304,-0.170936,0
1652735000558235,-0.176937,0
1652735000654196,-0,0
1652735000757877,-0,0
1652735000870390,-0,0
1652735000972628,-0.0269875,0
1652735001096512,-0.0329798,0
1652735001189179,-0.0329798,0
1652735001299811,-0.0329798,0
1652735001399723,-0.0449821,0
1652735001510935,-0.0599762,0
1652735001607509,-0.0629768,0
1652735001710463,-0.119952,0
1652735001836216,-0,0
1652735001921971,-0,0
1652735002025508,-0,0
1652735002143294,-0,0
1652735002228377,-0,0
1652735002340553,-0,0
1652735002442345,-0,0
1652735002554077,-0,0
1652735002643367,-0,0
1652735002768868,-0,0
1652735002858247,-0,0
1652735002980590,-0,0
