timeStamp,goundSteering, group_14
1652735628940008,0.0179946,0
1652735629024465,-0,0
1652735629134516,-0,0
1652735629233624,-0,0
1652735629330043,-0,0
1652735629457610,-0,0
1652735629555770,-0,0
1652735629653983,-0,0.0831412
1652735629756090,-0,0
1652735629870753,-0,0.0709191
1652735629962359,-0,0
1652735630087366,-0,0
1652735630175787,-0,0
1652735630281732,-0,0
1652735630387051,-0,0
1652735630487133,-0,0
1652735630577755,-0,0
1652735630687024,-0,0
1652735630792779,-0,0
1652735630913664,-0,0
1652735631018954,-0,0
1652735631118783,-0,0
1652735631228906,-0,0
1652735631307972,-0,0.335448
1652735631418747,0.0329887,0.362301
1652735631520551,0.0959743,0.17427
1652735631644973,0.0929737,0.200848
1652735631734488,0.0929737,0.227143
1652735631853713,0.131955,0.266744
1652735631955321,0.125962,0.161837
1652735632055385,0.125962,0.209385
1652735632162250,0.125962,0.191681
1652735632270442,0.116961,0.20789
1652735632389120,0.101967,0.264342
1652735632495923,0.101967,0.28785
1652735632605872,0.101967,0.295752
1652735632686770,0.101967,0.298499
1652735632792191,0.0959743,0.203336
1652735632884620,0.0869726,0.200863
1652735632997669,0.0869726,0.301276
1652735633120482,0.0869726,0
1652735633210401,0.0779797,0
1652735633321343,-0,0
1652735633427338,-0,0
1652735633527869,-0,0
1652735633623272,0.00300058,0
1652735633729490,0.0899731,0
1652735633829377,0.0899731,0
1652735633941703,0.0899731,0
1652735634052206,0.0899731,0
1652735634148780,0.0629856,0
1652735634277342,0.0629856,0
1652735634361566,0.0629856,0
1652735634464839,0.0629856,0
1652735634568612,0.0150029,0
1652735634659318,-0,0
1652735634776368,-0.0269875,-0.117109
1652735634877290,-0.122953,-0.141359
1652735634975434,-0.122953,-0.151243
1652735635079322,-0.125954,-0.165149
1652735635185112,-0.128954,-0.239088
1652735635284106,-0.0839631,-0.212809
1652735635384156,-0.0809625,-0.226481
1652735635482419,-0.0179858,0
1652735635594506,-0.0209863,0
1652735635708864,-0.038981,0
1652735635809327,-0.0329798,0
1652735635905445,-0.0179858,0
1652735636010400,-0.0359804,0
1652735636136790,-0,0
1652735636222732,-0,0
1652735636344105,0.0239958,0
1652735636412880,0.0629856,0
1652735636521678,0.0599851,0
1652735636631345,0.0569845,0
1652735636727628,0.0509833,0
1652735636869894,0.029997,0
1652735636944772,0.0209952,0.232675
1652735637043343,0.0329887,0
1652735637162397,0.0599851,0.193211
1652735637268568,0.0599851,0.225891
1652735637376464,0.0959743,0.268994
1652735637468448,0.104967,0.289181
1652735637584198,0.104967,0.207073
1652735637677272,0.104967,0.239743
1652735637777670,0.0929737,0.266744
1652735637882952,0.0719785,0.384249
1652735637993284,0.0599851,0.253424
1652735638089981,0.0599851,0
1652735638131826,0.0599851,0
1652735638269914,0.0599851,0
1652735638410204,0.0599851,0
1652735638497471,0.0599851,0
1652735638623275,0.0599851,0
1652735638649338,0.0809714,0
1652735638780431,0.083972,0
1652735638869686,0.0809714,0
1652735638964016,0.0749791,0
1652735639124845,0.0749791,0
1652735639233152,0.0779797,0
1652735639300135,0.0779797,0
1652735639418916,0.0779797,0
1652735639505630,0.0779797,0
1652735639602350,0.0779797,0
1652735639722560,0.0779797,0
1652735639827223,0.0779797,0
1652735639937301,0.0779797,0
1652735640038024,0.0779797,0
1652735640134205,0.0749791,0
1652735640256585,0.0629856,0.158871
1652735640334819,0.0629856,0.29436
1652735640445734,0.0629856,0
1652735640558265,0.107968,0
1652735640694998,0.107968,0
1652735640773598,0.104967,0
1652735640874297,0.0959743,0
1652735640976825,0.0749791,0
1652735641085595,0.0749791,0
1652735641189952,0.0749791,0
1652735641294806,0.0599851,0
1652735641394737,-0.0239869,-0.527627
1652735641490746,-0.110959,0
1652735641597791,-0,0
1652735641714484,-0,0
1652735641804923,-0,0
1652735641907931,-0,0
1652735642009012,-0,0
1652735642121594,0.251916,0
1652735642221424,-0,0
1652735642329453,-0,0
1652735642439204,-0,0
1652735642536249,-0,0
1652735642651765,-0,0
1652735642746262,-0,0
1652735642848007,-0,0
1652735642953069,-0,-0.463648
1652735643056788,-0,0
1652735643173725,-0,0
1652735643257917,-0,0
1652735643358708,-0,0
1652735643459775,-0,0
1652735643571823,-0,0
1652735643670523,-0,-0.455975
1652735643775215,-0,0
1652735643874327,-0,0
1652735643983757,0.0569845,0
1652735644108305,0.0150029,0
1652735644186552,-0,0
1652735644306860,-0,0
1652735644403080,-0,0
1652735644500402,0.0569845,0
1652735644623301,0.0569845,0
1652735644702188,0.0569845,0.13864
1652735644825786,0.0779797,0.060532
1652735644919361,0.083972,0.117109
1652735645038379,0.083972,0.120531
1652735645118331,0.0809714,0.124035
1652735645228318,0.0809714,0.122292
1652735645332509,0.0809714,0.103561
1652735645436430,0.0809714,0.127804
1652735645560136,0.101967,0.112517
1652735645644602,0.110968,0.145431
1652735645746420,0.26691,0.117109
1652735645877514,0.290888,0.199718
1652735645950124,0.290888,0.141275
1652735646059281,0.290888,0
1652735646157379,0.290888,0.257181
1652735646252930,0.290888,0
1652735646367068,0.290888,0
1652735646422836,-0,0
1652735646591058,-0.14994,0
1652735646644402,-0,-0.26426
1652735646780210,-0,0
1652735646898738,-0,0
1652735646946886,-0,0
1652735647052493,-0,0
1652735647176308,-0,0
1652735647298313,-0,0
1652735647418534,-0,0
1652735647505247,-0,0
1652735647569235,-0,0
1652735647683678,-0,0
1652735647782325,-0,0
1652735647892197,-0,0
1652735647989918,-0,0
1652735648100314,-0,0
1652735648200599,-0,0
1652735648308618,0.164943,0
1652735648431044,0.182938,0
1652735648540696,0.0599851,0
1652735648619891,-0,0
1652735648729050,-0,0
1652735648819164,-0,0
1652735648941625,-0,0
1652735649047521,-0,0
1652735649151169,-0,0
1652735649250667,-0,0
1652735649352180,-0,0
1652735649484609,-0.164934,0
1652735649562633,-0,0
1652735649655642,-0,0
1652735649785144,-0,0
1652735649879971,-0,0
1652735649989552,-0,0
1652735650083756,-0,0
1652735650183277,-0,0
1652735650291612,-0,0
1652735650408321,-0,0
1652735650493786,-0,0
1652735650614730,0.131955,0
1652735650731508,0.176946,0.206245
1652735650808691,0.170945,0.188116
1652735650918923,0.119961,0.161543
1652735651026727,0.0899731,0.165149
1652735651125004,0.0569845,0
1652735651230998,-0,0
1652735651333446,-0.131946,0
1652735651436096,-0.014994,0.130325
1652735651546150,0.290888,0.166282
1652735651655052,0.290888,0.132137
1652735651768272,0.257917,0.109965
1652735651861291,0.242914,0.122337
1652735651972558,0.260909,0.161567
1652735652087835,0.245915,0.160599
1652735652164534,0.188939,0.19691
1652735652269754,0.0929737,0.256151
1652735652398945,-0,0
1652735652506928,-0,0
1652735652581434,-0.0419816,0
1652735652683835,-0,0
1652735652785110,-0,0
1652735652891612,0.0269964,0
1652735653009400,0.0599851,0
1652735653099763,0.125962,0
1652735653197726,0.170945,0
1652735653317423,0.0899731,0
1652735653401311,0.00300058,0
1652735653512213,-0,0
1652735653604057,-0.0239869,0.298499
1652735653718229,-0.131946,0.367174
1652735653804410,-0,0.394791
1652735653928725,-0,0.674741
1652735654028340,-0,0
1652735654145305,-0,0
1652735654223226,-0,0
1652735654329379,-0,0
1652735654451882,-0,0
1652735654548639,-0,0
1652735654651826,-0,0
1652735654749752,-0,0
1652735654871617,-0,0
1652735654962878,-0,0.165149
1652735655008001,0.0959743,0.130827
1652735655105319,0.0959743,0.317163
1652735655230566,0.0929737,0.169778
1652735655334452,0.0929737,0.166086
1652735655436727,0.0929737,0.232247
1652735655568729,0.0929737,0.156892
1652735655665089,0.197932,0.176366
1652735655793980,0.197932,0.147078
1652735655844734,0.176946,0.201039
1652735655972159,0.137956,0
1652735656087255,0.131955,0.210841
1652735656174107,0.131955,0.174313
1652735656299827,0.00900175,0.149258
1652735656407364,-0,0.247812
1652735656498999,-0,0.234898
1652735656602329,-0,0.18658
1652735656693889,-0,0.191561
1652735656796136,0.254917,0.210875
1652735656898542,0.185939,0.147753
1652735656998985,0.0929737,0.19496
1652735657130206,0.290888,0.199958
1652735657229468,0.290888,0.458439
1652735657348141,-0,0
1652735657447897,-0,0
1652735657554431,-0,0
1652735657651153,-0,0
1652735657750873,0.098966,0
1652735657838071,0.290888,0
1652735657940100,0.221928,0
1652735658061525,-0,0
1652735658159907,-0,0
1652735658269743,-0,0
1652735658362654,-0.0509744,-0.116214
1652735658467874,-0.254908,-0.129275
1652735658579199,-0,-0.167532
1652735658668964,-0,-0.125803
1652735658792445,-0.014994,-0.154687
1652735658892256,-0.0449821,-0.162831
1652735658981120,-0.131946,-0.180977
1652735659091706,-0.140948,-0.195392
1652735659207670,-0.0929649,-0.207496
1652735659297136,-0.0359804,-0.228031
1652735659419343,-0.0359804,-0.226799
1652735659499108,-0.0179858,-0.270947
1652735659616117,-0.014994,0
1652735659712438,-0.0809625,0
1652735659803401,-0.0839631,0
1652735659912945,-0.0809625,0
1652735660018958,-0.0809625,0
1652735660129136,-0.0209863,0
1652735660234604,-0,0
1652735660328783,-0,0
1652735660430370,-0,0
1652735660533966,-0,0
1652735660641828,-0,0
1652735660742008,-0,0
1652735660846329,0.140956,0
1652735660944549,0.203933,0.167175
1652735661044562,0.200933,0.172428
1652735661159583,0.161943,0.255363
1652735661262963,0.0659773,0
1652735661375147,-0,0
1652735661476406,-0,0
1652735661518589,-0,0
1652735661693924,-0,0
1652735661730140,-0,0
1652735661826788,0.098966,0
1652735661992258,0.143957,0.246354
1652735662084002,0.143957,0.251955
1652735662215100,0.0689779,0.283221
1652735662297117,0.029997,0.156602
1652735662411021,0.0120023,0
1652735662507060,0.0569845,0
1652735662611205,0.125962,0
1652735662715073,0.137956,0
1652735662832903,0.137956,0.200797
1652735662878878,0.0779797,0.183111
1652735663037703,-0,0
1652735663129295,-0,0
1652735663263791,0.0419904,0
1652735663302695,0.0869726,0
1652735663410015,0.0599851,0
1652735663516684,0.101967,0
1652735663630087,0.131955,0
1652735663726868,0.125962,0
1652735663833505,0.0479916,0
1652735663932862,0.0179946,0
1652735664039731,0.134955,0
1652735664144222,0.0719785,0
1652735664241929,-0,0
1652735664351309,-0,0
1652735664450053,0.131955,0
1652735664565830,0.161943,0
1652735664669308,0.167944,0.142525
1652735664764690,0.173945,0.170375
1652735664858609,0.170945,0
1652735664979212,0.158951,0
1652735665068579,0.00900175,0
1652735665182817,-0.0419816,0
1652735665296707,-0.158942,0
1652735665406405,-0,0
1652735665524779,-0,0
1652735665613310,-0,0
1652735665716686,-0,-0.861115
1652735665814899,-0,0
1652735665920423,-0,0
1652735666042890,0.0809714,0
1652735666117157,0.0749791,0
1652735666228200,-0,0
1652735666327087,-0,0
1652735666431078,-0,0
1652735666552000,-0,0
1652735666664284,-0,0
1652735666772668,-0,0
1652735666866924,-0,0
1652735666974837,-0,0
1652735667079960,-0,0
1652735667182680,-0,0
1652735667292202,-0,0
1652735667389699,-0,-0.600373
1652735667486321,-0,0
1652735667596120,0.0150029,0
1652735667689740,0.101967,0
1652735667803233,-0,0
1652735667898330,-0,0
1652735668010949,-0,0
1652735668110936,-0,0.0932956
1652735668231906,-0,0.0957515
1652735668319835,-0,0.104589
1652735668422913,-0,0
1652735668509221,-0,0
1652735668629160,-0,0
1652735668738715,-0,0
1652735668832733,-0,0
1652735668932515,-0,0
1652735669032810,-0,0
1652735669132550,0.0719785,0
1652735669241792,0.0749791,0
1652735669355311,0.0749791,0.152414
1652735669451174,0.0719785,0.0581355
1652735669549419,0.122962,0.0680214
1652735669679612,0.134955,0.0853187
1652735669760400,0.134955,0.119114
1652735669860697,0.134955,0.101918
1652735669973513,0.134955,0.0821675
1652735670075904,0.134955,0.105328
1652735670171086,0.221928,0.0890496
1652735670280546,0.0959743,0.146721
1652735670384282,-0,0
1652735670487994,-0,0.127621
1652735670543361,-0,0.14816
1652735670716220,0.134955,0.166693
1652735670796808,0.188939,0
1652735670839396,0.140956,0
1652735671025343,-0,0
1652735671125041,-0,0
1652735671159760,-0,0
1652735671286828,-0,0
1652735671389944,0.0719785,0
1652735671463607,0.215927,0
1652735671562585,0.0869726,0
1652735671698808,-0,0
1652735671792029,-0,0
1652735671890023,-0,0
1652735671992418,-0,0
1652735672092634,-0,0
1652735672230611,-0,0
1652735672320178,-0,0
1652735672420408,-0,0
1652735672507987,-0,0
1652735672649704,0.0120023,0
1652735672740993,0.107968,0
1652735672844339,-0,0
1652735672943453,-0,0
1652735673056791,-0,0
1652735673152135,-0,0
1652735673262244,-0,0
1652735673351329,0.00300058,0
1652735673445688,0.179937,0
1652735673580978,-0,0
1652735673698134,-0,0
1652735673771549,-0,0
1652735673920916,-0,0
1652735673996071,-0,0
1652735674120512,-0,0
1652735674214284,-0.0239869,0
1652735674304026,-0.236913,0
1652735674404446,-0,0
1652735674509512,-0,0
1652735674611543,-0,0
1652735674712820,-0.2639,0
1652735674822391,-0,0
1652735674912467,-0,0
1652735675050033,-0,0
1652735675144288,-0,0
1652735675236435,-0,0
1652735675354305,0.176946,0.338324
1652735675443969,0.137956,0.184684
1652735675562870,0.0809714,0.188222
1652735675653818,0.281904,0.209974
1652735675754709,-0,0.15304
1652735675862286,-0,0.109375
1652735675986021,-0,0.11849
1652735676070140,-0,0.131353
1652735676176005,-0,0.175544
1652735676290108,0.029997,0.156927
1652735676386298,0.188939,0.115944
1652735676489082,0.188939,0.128911
1652735676591238,0.188939,0.174672
1652735676694269,0.188939,0.246933
1652735676797305,0.15595,0.167432
1652735676881886,0.083972,0.188738
1652735677002914,0.0779797,0.192701
1652735677112271,0.0779797,0.150701
1652735677221610,0.0779797,0.00276242
1652735677302943,0.0779797,0.241464
1652735677407305,0.11396,0.104313
1652735677505805,0.116961,0
1652735677608737,0.11396,0.20142
1652735677727447,0.0869726,0.219914
1652735677827394,0.0869726,0
1652735677924058,0.0749791,0
1652735678036165,0.0749791,0
1652735678107713,0.0659773,0
1652735678222118,0.0209952,0
1652735678301963,-0,0
1652735678423489,-0,0
1652735678528764,-0,0
1652735678631045,-0,0
1652735678716275,-0,0
1652735678868564,-0,0
1652735678930064,0.0269964,0
1652735679058758,0.0269964,0
1652735679174541,-0,0
1652735679288854,0.0209952,0.168207
1652735679340913,0.00600117,0
1652735679452649,-0,0
1652735679578606,-0,0
1652735679667435,-0,0
1652735679797840,-0,0
1652735679876653,-0,0
1652735679974766,-0,0.314416
1652735680067196,-0,0.159225
1652735680176822,-0,0.196163
1652735680286024,-0,0.186265
1652735680386836,-0,0.154088
1652735680506763,-0,0.240814
1652735680615192,-0,0.249481
1652735680689995,-0,0.255809
1652735680794224,-0,0.256368
1652735680915759,-0,0.235838
1652735681002320,-0,0.262432
1652735681105575,-0,0.236722
1652735681213123,-0,0.235399
1652735681323605,-0,0.23767
1652735681418112,-0,0.236211
1652735681532140,-0,0.236211
1652735681638197,-0,0.236211
1652735681722796,-0,0.235767
1652735681834341,-0,0.261942
1652735681937416,-0,0.261942
1652735682041326,-0,0.261942
1652735682155943,-0,0.261942
