timeStamp,goundSteering, group_14, time
1584543628533303,-0,0,1377
1584543628635046,-0,0,1265
1584543628732643,-0,0,1921
1584543628832895,-0,0,2234
1584543628933378,-0,0,2337
1584543629032711,-0,0,2610
1584543629134592,-0,0,2980
1584543629233006,-0,0,2852
1584543629332796,-0,0,1850
1584543629432744,-0,0,1309
1584543629533445,-0,0,2096
1584543629638755,-0,0,1598
1584543629735559,-0,0,3806
1584543629833271,0.0599851,0,2979
1584543629932500,0.0150029,0,2046
1584543630032571,-0,0.206965,570
1584543630134849,0.00300058,0.202923,2902
1584543630232996,0.0899731,0.202239,1779
1584543630332372,0.0869726,0.204286,907
1584543630432802,0.0899731,0.202708,1829
1584543630533538,0.161943,0.205929,1947
1584543630634568,0.188939,0.174672,1945
1584543630732505,-0,0.164752,2940
1584543630832548,-0,0.148675,1362
1584543630932548,0.0809714,0.1911,2279
1584543631032775,0.161943,0.143892,796
1584543631134231,-0,0.165795,1711
1584543631234864,0.164943,0.137066,1013
1584543631332783,0.215927,0.153867,1995
1584543631432349,0.194931,0.190346,627
1584543631532783,0.0719785,0.152649,560
1584543631634049,0.209934,-0.00672636,2403
1584543631732086,0.209934,0.208898,1978
1584543631832034,0.0749791,0,713
1584543631932231,-0,0.202119,1404
1584543632034485,-0,0,988
1584543632136403,-0,0,2861
1584543632232423,-0,0,912
1584543632332040,0.137956,0,699
1584543632431918,0.197932,0,1525
1584543632532748,0.0719785,0,647
1584543632633643,0.0179946,0,1784
1584543632731843,-0,0,3544
1584543632832027,-0,0,1066
1584543632931827,-0,0,3392
1584543633031785,-0,0,1633
1584543633133732,-0,0,3668
1584543633231759,-0,0,1109
1584543633331735,-0,0.0831412,2364
1584543633431893,-0,0,2807
1584543633532407,-0,0.0709191,1965
1584543633633448,-0,0,1609
1584543633731849,-0,0,757
1584543633831647,-0,0,2431
1584543633931616,-0,0,1320
1584543634031777,-0,0,2391
1584543634133426,-0,0,622
1584543634231692,-0,0,1598
1584543634334412,-0,0,978
1584543634432007,-0,0,2640
1584543634532360,-0,0,1864
1584543634633613,-0,0,1729
1584543634731566,-0,0,1714
1584543634831597,-0,0,785
1584543634931626,-0,0.213545,1192
1584543635031482,0.0329887,0.21623,606
1584543635133272,0.0959743,0.17427,605
1584543635231932,0.0929737,0.200085,630
1584543635331395,0.0929737,0.202714,1716
1584543635431382,0.131955,0.206674,1543
1584543635532384,0.125962,0.161837,773
1584543635633289,0.125962,0.200939,1095
1584543635731450,0.125962,0.191681,2055
1584543635831440,0.116961,0.200789,721
1584543635932252,0.101967,0.206434,741
1584543636031275,0.101967,0.208785,1139
1584543636134298,0.101967,0.209575,954
1584543636231402,0.101967,0.20985,599
1584543636331176,0.0959743,0.200334,702
1584543636431526,0.0869726,0.200086,1343
1584543636531844,0.0869726,0.210128,1278
1584543636633566,0.0869726,0,4303
1584543636731313,0.0779797,0,3487
1584543636831568,-0,0,13644
1584543636931161,-0,0,1178
1584543637031312,-0,0,1074
1584543637133200,0.00300058,0,4325
1584543637233661,0.0899731,0,977
1584543637333965,0.0899731,0,2740
1584543637431416,0.0899731,0,1434
1584543637532318,0.0899731,0,1252
1584543637633264,0.0629856,0,2003
1584543637730858,0.0629856,0,2857
1584543637831256,0.0629856,0,926
1584543637931246,0.0629856,0,1079
1584543638030862,0.0150029,0,892
1584543638133296,-0,0,1272
1584543638231139,-0.0269875,-0.117109,1784
1584543638331245,-0.122953,-0.141359,1583
1584543638430929,-0.122953,-0.151243,1975
1584543638531984,-0.125954,-0.165149,1971
1584543638633024,-0.128954,-0.203909,1452
1584543638730739,-0.0839631,-0.201281,2358
1584543638830767,-0.0809625,-0.202648,1159
1584543638930556,-0.0179858,0,3702
1584543639030588,-0.0209863,0,1580
1584543639133190,-0.038981,0,633
1584543639230698,-0.0329798,0,2926
1584543639330745,-0.0179858,0,513
1584543639430864,-0.0359804,0,2507
1584543639534878,-0,0,3740
1584543639638157,-0,0,898
1584543639730586,0.0239958,0,1491
1584543639830384,0.0629856,0,773
1584543639930389,0.0599851,0,2201
1584543640030532,0.0569845,0,626
1584543640132605,0.0509833,0,1908
1584543640230302,0.029997,0,1785
1584543640330592,0.0209952,0.203267,1152
1584543640433437,0.0329887,0,1696
1584543640530912,0.0599851,0.193211,1414
1584543640632628,0.0599851,0.202589,2245
1584543640730371,0.0959743,0.206899,999
1584543640830315,0.104967,0.208918,2449
1584543640930504,0.104967,0.200707,590
1584543641030436,0.104967,0.203974,2342
1584543641132278,0.0929737,0.206674,2890
1584543641233681,0.0719785,0.218425,6184
1584543641330267,0.0599851,0.205342,2441
1584543641430089,0.0599851,0.322191,6401
1584543641530913,0.0599851,0,957
1584543641632149,0.0599851,0,1777
1584543641730423,0.0599851,0,619
1584543641830373,0.0599851,0,884
1584543641930054,0.0599851,0,604
1584543642030003,0.0809714,0,1820
1584543642132297,0.083972,0,1314
1584543642229960,0.0809714,0,1430
1584543642330074,0.0749791,0,3604
1584543642430461,0.0749791,0,2053
1584543642530581,0.0779797,0,611
1584543642631993,0.0779797,0,4422
1584543642730116,0.0779797,0,463
1584543642829860,0.0779797,0,1376
1584543642929813,0.0779797,0,2225
1584543643029974,0.0779797,0,660
1584543643131918,0.0779797,0,544
1584543643229752,0.0779797,0,1831
1584543643329983,0.0779797,0,644
1584543643432318,0.0749791,0,1485
1584543643533544,0.0629856,0.158871,951
1584543643632153,0.0629856,0.209436,1004
1584543643729724,0.0629856,0,1225
1584543643829682,0.107968,0,1718
1584543643929865,0.107968,0,1185
1584543644029735,0.104967,0,1292
1584543644131643,0.0959743,0,1551
1584543644229741,0.0749791,0,1998
1584543644329598,0.0749791,0,1758
1584543644429702,0.0749791,0,1302
1584543644530485,0.0599851,0,2363
1584543644631507,-0.0239869,-0.232763,793
1584543644729454,-0.110959,0,1705
1584543644829700,-0,0,2153
1584543644929480,-0,0,971
1584543645029713,-0,0,3548
1584543645131729,-0,0,3000
1584543645229343,-0,0,1136
1584543645329390,0.251916,0,1258
1584543645429788,-0,0,2279
1584543645530106,-0,0,646
1584543645631409,-0,0,1320
1584543645729857,-0,0,1546
1584543645829252,-0,0,1257
1584543645929239,-0,0,3237
1584543646029534,-0,0,1701
1584543646131588,-0,-0.226365,2439
1584543646229352,-0,0,871
1584543646329618,-0,0,1374
1584543646429974,-0,0,1040
1584543646529859,-0,0,5943
1584543646631417,-0,0,3400
1584543646729403,-0,0,4022
1584543646829037,-0,-0.225598,909
1584543646929207,-0,0,2089
1584543647029279,-0,0,612
1584543647132037,0.0569845,0,622
1584543647229239,0.0150029,0,1979
1584543647328973,-0,0,773
1584543647428936,-0,0,3297
1584543647529883,-0,0,1770
1584543647630903,0.0569845,0,1471
1584543647729198,0.0569845,0,1249
1584543647832562,0.0569845,0.13864,3558
1584543647929190,0.0779797,0.060532,1531
1584543648029252,0.083972,0.117109,2781
1584543648130894,0.083972,0.120531,2472
1584543648228812,0.0809714,0.124035,1685
1584543648328775,0.0809714,0.122292,1554
1584543648429191,0.0809714,0.103561,1219
1584543648529394,0.0809714,0.127804,1432
1584543648634094,0.101967,0.112517,1169
1584543648730295,0.110968,0.145431,2161
1584543648828958,0.26691,0.117109,963
1584543648928685,0.290888,0.199718,4651
1584543649029160,0.290888,0.141275,2888
1584543649131401,0.290888,0,1206
1584543649228869,0.290888,0.205718,2067
1584543649328834,0.290888,0,2832
1584543649431377,0.290888,0,589
1584543649532735,-0,0,1757
1584543649631260,-0.14994,0,3697
1584543649728728,-0,-0.206426,2130
1584543649828510,-0,0,1483
1584543649928639,-0,0,634
1584543650028483,-0,0,1708
1584543650130578,-0,0,2331
1584543650228577,-0,0,1140
1584543650328409,-0,0,1905
1584543650428364,-0,0,3488
1584543650529168,-0,0,652
1584543650630413,-0,0,1213
1584543650728324,-0,0,2541
1584543650828440,-0,0,1981
1584543650928248,-0,0,2383
1584543651028228,-0,0,957
1584543651130476,-0,0,1196
1584543651228199,-0,0,833
1584543651328216,0.164943,0,1404
1584543651428385,0.182938,0,1270
1584543651528960,0.0599851,0,962
1584543651630325,-0,0,1664
1584543651728291,-0,0,597
1584543651828049,-0,0,2228
1584543651928036,-0,0,1496
1584543652028247,-0,0,935
1584543652130021,-0,0,4978
1584543652227999,-0,0,2480
1584543652328265,-0,0,3242
1584543652431302,-0.164934,0,1551
1584543652528613,-0,0,761
1584543652630184,-0,0,4522
1584543652727921,-0,0,1204
1584543652827846,-0,0,1811
1584543652928206,-0,0,1401
1584543653027983,-0,0,1109
1584543653129961,-0,0,1655
1584543653228004,-0,0,3083
1584543653327723,-0,0,661
1584543653427690,-0,0,1411
1584543653528578,0.131955,0,1262
1584543653629835,0.176946,0.200624,5313
1584543653727679,0.170945,0.188116,724
1584543653828166,0.119961,0.161543,1895
1584543653927746,0.0899731,0.165149,1731
1584543654027732,0.0569845,0,1602
1584543654130218,-0,0,1876
1584543654227593,-0.131946,0,916
1584543654328003,-0.014994,0.130325,2329
1584543654427863,0.290888,0.166282,4890
1584543654528111,0.290888,0.132137,2217
1584543654629688,0.257917,0.109965,892
1584543654727701,0.242914,0.122337,535
1584543654827718,0.260909,0.161567,1398
1584543654927602,0.245915,0.160599,680
1584543655027792,0.188939,0.19691,1136
1584543655129505,0.0929737,0.205615,3536
1584543655227345,-0,0,1928
1584543655327616,-0,0,2297
1584543655427380,-0.0419816,0,1623
1584543655528017,-0,0,552
1584543655629551,-0,0,1420
1584543655727472,0.0269964,0,2380
1584543655827711,0.0599851,0,2893
1584543655927530,0.125962,0,1401
1584543656027197,0.170945,0,2783
1584543656128944,0.0899731,0,5391
1584543656227597,0.00300058,0,678
1584543656327723,-0,0,1841
1584543656427198,-0.0239869,0.20985,2588
1584543656528078,-0.131946,0.216717,2375
1584543656629059,-0,0.219479,2245
1584543656729692,-0,0.247474,2712
1584543656827687,-0,0,2413
1584543656927240,-0,0,1121
1584543657027171,-0,0,2254
1584543657129204,-0,0,942
1584543657227490,-0,0,1724
1584543657327840,-0,0,1454
1584543657427578,-0,0,2048
1584543657531236,-0,0,2558
1584543657631585,-0,0,1501
1584543657727550,-0,0.165149,594
1584543657826926,0.0959743,0.130827,824
1584543657927409,0.0959743,0.211716,1228
1584543658027911,0.0929737,0.169778,1222
1584543658129592,0.0929737,0.166086,673
1584543658226827,0.0929737,0.203225,7494
1584543658327039,0.0929737,0.156892,1647
1584543658429808,0.0929737,0.176366,913
1584543658527687,0.197932,0.147078,3718
1584543658628986,0.176946,0.200104,1597
1584543658726816,0.137956,-0.328014,2197
1584543658826753,0.131955,0.201084,1408
1584543658926863,0.131955,0.174313,784
1584543659026656,0.00900175,0.149258,985
1584543659128737,-0,0.204781,850
1584543659226814,-0,0.20349,1316
1584543659326631,-0,0.18658,1584
1584543659426566,-0,0.191561,982
1584543659527441,0.254917,0.201088,1509
1584543659628669,0.185939,0.147753,1807
1584543659726569,0.0929737,0.19496,1806
1584543659826739,0.290888,0.199958,1459
1584543659929311,0.290888,0.225844,1175
1584543660026439,-0,0,1840
1584543660129113,-0,0,1055
1584543660226620,-0,0,1303
1584543660326945,-0,0,869
1584543660426800,0.098966,0,1160
1584543660527002,0.290888,0,1697
1584543660628752,0.221928,0,1714
1584543660726576,-0,0,911
1584543660826645,-0,0,1012
1584543660926339,-0,0,902
1584543661026644,-0.0509744,-0.116214,1522
1584543661128516,-0.254908,-0.129275,1326
1584543661226293,-0,-0.167532,1105
1584543661326393,-0,-0.125803,1649
1584543661429859,-0.014994,-0.154687,2209
1584543661527272,-0.0449821,-0.162831,4024
1584543661628697,-0.131946,-0.180977,1233
1584543661726165,-0.140948,-0.195392,2794
1584543661826085,-0.0929649,-0.20075,1190
1584543661926285,-0.0359804,-0.202803,3453
1584543662026063,-0.0359804,-0.20268,762
1584543662128228,-0.0179858,-0.207095,1661
1584543662229607,-0.014994,0,781
1584543662326096,-0.0809625,0,1166
1584543662426372,-0.0839631,0,5916
1584543662527237,-0.0809625,0,1015
1584543662628407,-0.0809625,0,1495
1584543662725909,-0.0209863,0,2417
1584543662826171,-0,0,1674
1584543662926078,-0,0,1280
1584543663029378,-0,0,708
1584543663128401,-0,0,652
1584543663226258,-0,0,539
1584543663325824,-0,0,625
1584543663426173,0.140956,0,1159
1584543663526451,0.203933,0.167175,2683
1584543663627978,0.200933,0.172428,510
1584543663726144,0.161943,0.205536,1997
1584543663828791,0.0659773,0,980
1584543663925932,-0,0,2019
1584543664025867,-0,0,485
1584543664128048,-0,0,1978
1584543664225654,-0,0,913
1584543664325796,-0,0,687
1584543664425592,0.098966,0,1246
1584543664526296,0.143957,0.204635,593
1584543664627954,0.143957,0.205196,987
1584543664725532,0.0689779,0.208322,1671
1584543664825739,0.029997,0.156602,1249
1584543664925982,0.0120023,0,2726
1584543665025834,0.0569845,0,1528
1584543665127557,0.125962,0,1561
1584543665225690,0.137956,0,2020
1584543665328022,0.137956,0.20008,720
1584543665426151,0.0779797,0.183111,2294
1584543665526228,-0,0,1622
1584543665627524,-0,0,1853
1584543665725337,0.0419904,0,556
1584543665825475,0.0869726,0,790
1584543665925318,0.0599851,0,1894
1584543666025281,0.101967,0,2317
1584543666130999,0.131955,0,1646
1584543666228004,0.125962,0,1245
1584543666325424,0.0479916,0,1332
1584543666425547,0.0179946,0,1157
1584543666525828,0.134955,0,757
1584543666627212,0.0719785,0,1269
1584543666725336,-0,0,1856
1584543666825114,-0,0,875
1584543666925074,0.131955,0,1011
1584543667027667,0.161943,0,1166
1584543667130868,0.167944,0.142525,1207
1584543667225209,0.173945,0.170375,667
1584543667325253,0.170945,0,857
1584543667424947,0.158951,0,2031
1584543667525582,0.00900175,0,1330
1584543667627171,-0.0419816,0,1589
1584543667725226,-0.158942,0,1194
1584543667824951,-0,-0.294794,1318
1584543667927873,-0,-0.296067,1525
1584543668025034,-0,-0.280887,587
1584543668126849,-0,-0.266112,1654
1584543668225078,-0,0,3609
1584543668325727,-0,0,958
1584543668424762,0.0809714,0,1070
1584543668525549,0.0749791,0,1809
1584543668626819,-0,0,642
1584543668727279,-0,0,1207
1584543668825347,-0,0,941
1584543668925309,-0,0,1921
1584543669024924,-0,0,1473
1584543669127936,-0,0,2269
1584543669224932,-0,0,4299
1584543669324616,-0,0,1238
1584543669424987,-0,0,1228
1584543669525527,-0,0,1131
1584543669626754,-0,0,1463
1584543669724778,-0,-0.240037,1704
1584543669825202,-0,0,2374
1584543669924665,0.0150029,0,3654
1584543670024905,0.101967,0,1280
1584543670126400,-0,0,1794
1584543670224443,-0,0,4483
1584543670324986,-0,0,1311
1584543670424476,-0,0.0932956,1907
1584543670525200,-0,0.0957515,1375
1584543670626495,-0,0.104589,5476
1584543670724565,-0,0,910
1584543670824591,-0,0,1875
1584543670924794,-0,0,842
1584543671027226,-0,0,1913
1584543671126085,-0,0,1190
1584543671224481,-0,0,671
1584543671324261,-0,0,5365
1584543671424357,0.0719785,0,1713
1584543671525149,0.0749791,0,1841
1584543671626020,0.0749791,0.152414,1085
1584543671724666,0.0719785,0.0581355,2062
1584543671827500,0.122962,0.0680214,1046
1584543671924568,0.134955,0.0853187,2437
1584543672024326,0.134955,0.119114,1012
1584543672126588,0.134955,0.101918,1352
1584543672224124,0.134955,0.0821675,1122
1584543672324199,0.188939,0.105328,3450
1584543672424445,0.188939,0.0890496,1729
1584543672524704,0.0959743,0.146721,1973
1584543672630357,-0,0,1477
1584543672724427,-0,0.127621,3205
1584543672824403,0.134955,0.14816,11521
1584543672924082,0.134955,0.166693,3457
1584543673024105,0.188939,0,2570
1584543673126303,0.140956,0,3162
1584543673224232,-0,0,4038
1584543673324028,-0,0,552
1584543673426527,-0,0,2381
1584543673524523,-0,0,1540
1584543673626153,0.0719785,0,1540
1584543673723792,0.215927,0,1149
1584543673823761,0.0869726,0,1690
1584543673923937,-0,0,4083
1584543674023723,-0,0,5357
1584543674125866,-0,0,2982
1584543674223874,-0,0,1789
1584543674323643,-0,0,1689
1584543674423625,-0,0,667
1584543674524478,-0,0,1908
1584543674625707,-0,0,998
1584543674723566,-0,0,1295
1584543674823726,0.0120023,0,1771
1584543674923521,0.107968,0,1648
1584543675023507,-0,0,1034
1584543675125779,-0,0,702
1584543675223512,-0,0,1669
1584543675323516,-0,0,1814
1584543675423630,-0,0,870
1584543675524068,0.00300058,0,615
1584543675625511,0.179937,0,3899
1584543675723563,-0,0,1923
1584543675823341,-0,0,1166
1584543675923385,-0,0,6609
1584543676023663,-0,0,3292
1584543676125344,-0,0,5395
1584543676223861,-0,0,2396
1584543676323986,-0.0239869,0,2061
1584543676423247,-0.236913,0,1578
1584543676523941,-0,0,1224
1584543676625551,-0,0,1499
1584543676723613,-0,0,1514
1584543676823148,-0.2639,0,878
1584543676923324,-0,0,6569
1584543677023154,-0,0,1264
1584543677125382,-0,0,2465
1584543677223319,-0,0,1157
1584543677323322,-0,0,2157
1584543677423107,0.176946,0.213832,1579
1584543677523953,0.137956,0.184684,2410
1584543677625230,0.0809714,0.188222,3313
1584543677722988,0.281904,0.200997,1560
1584543677823170,-0,0.15304,1083
1584543677923033,-0,0.109375,2574
1584543678023286,-0,0.11849,2833
1584543678125477,-0,0.131353,1849
1584543678223162,-0,0.175544,4376
1584543678323151,0.029997,0.156927,5113
1584543678425637,0.188939,0.115944,2687
1584543678526856,0.188939,0.128911,1498
1584543678625629,0.188939,0.174672,1812
1584543678723728,0.188939,0.204693,610
1584543678822949,0.15595,0.167432,1744
1584543678923060,0.083972,0.188738,1142
1584543679023008,0.0779797,0.192701,793
1584543679124723,0.0779797,0.150701,2242
1584543679222943,0.0779797,0.00276242,965
1584543679322889,0.0779797,0.204146,780
1584543679422964,0.11396,0.104313,1395
1584543679524334,0.116961,0,1391
1584543679624758,0.11396,0.200142,2465
1584543679722710,0.0869726,0.201991,4346
1584543679823280,0.0869726,0,1491
1584543679923073,0.0749791,0,2012
1584543680022590,0.0749791,0,646
1584543680124776,0.0659773,0,1717
1584543680223562,0.0209952,0,1305
1584543680322490,-0,0,1913
1584543680422494,-0,0,1504
1584543680523273,-0,0,784
1584543680624161,-0,0,879
1584543680722611,-0,0,1701
1584543680822577,-0,0,635
1584543680922458,0.0269964,0,4052
1584543681022503,0.0269964,0,2669
1584543681124290,-0,0,2815
1584543681222303,0.0209952,0.168207,1345
1584543681322266,0.00600117,0,1550
1584543681422473,-0,0,3118
1584543681522871,-0,0,932
1584543681624521,-0,0,991
1584543681722418,-0,0,1947
1584543681822107,-0,0,1049
1584543681922097,-0,0.211442,1127
1584543682022300,-0,0.159225,1613
1584543682124180,-0,0.196163,1434
