timeStamp,goundSteering, group_14, time
1584543052344293,0.00300058,0,816
1584543052444449,0.0329887,0.202607,706
1584543052546880,0.0599851,0.21013,585
1584543052645069,0.0569845,0.18256,560
1584543052746717,0.0569845,0.201257,559
1584543052844283,0.0869726,0.213498,583
1584543052944160,0.0539839,0.215816,738
1584543053044435,0.0269964,0.206266,711
1584543053144320,0.0959743,0.207329,622
1584543053246299,0.107968,0,575
1584543053346708,0.143957,0,630
1584543053447068,0.146949,0,577
1584543053547377,0.143957,0,558
1584543053645093,0.140956,0,582
1584543053746806,0.0509833,0,569
1584543053844069,-0,0,662
1584543053944242,-0,0,996
1584543054044082,-0,0,575
1584543054143935,-0,0,679
1584543054246178,-0,0,3670
1584543054346971,0.0150029,0,658
1584543054444177,0.0749791,0.212175,798
1584543054544381,0.0749791,0.215411,771
1584543054644574,0.0749791,0.213964,665
1584543054745931,0.0959743,0.204363,2041
1584543054844014,0.125962,0.205484,570
1584543054944038,0.125962,0.200305,1547
1584543055043836,0.110968,0.201109,10093
1584543055144021,0.0929737,0.204498,492
1584543055245971,0.0929737,0.204993,561
1584543055343830,0.0749791,0.17168,1359
1584543055444023,0.0719785,0.167586,606
1584543055544121,0.0749791,0.200125,2008
1584543055644527,0.0749791,0.187284,576
1584543055746044,0.0749791,0.205303,1219
1584543055843970,0.0749791,0.181093,572
1584543055944013,0.0749791,0.172757,1499
1584543056044204,0.0749791,0.198568,838
1584543056143927,0.0749791,0.201406,693
1584543056246747,0.0749791,0.191788,1683
1584543056344015,0.0749791,0.200705,463
1584543056444101,0.0749791,0.207163,1364
1584543056543580,0.0749791,0.206337,924
1584543056644395,0.0689779,0.165149,650
1584543056745816,0.0659773,0.180496,883
1584543056843687,0.0599851,0.184098,621
1584543056943993,0.0569845,0.176856,746
1584543057043724,0.0479916,0.201232,642
1584543057143800,-0,0,1376
1584543057245910,0.0209952,0,534
1584543057343574,0.0749791,0,958
1584543057443623,0.0959743,0,3901
1584543057543598,0.098966,0,644
1584543057644296,0.098966,0,1159
1584543057745423,0.0959743,0,647
1584543057843503,0.101967,0,1208
1584543057943932,0.098966,0,718
1584543058043365,0.0929737,0,631
1584543058143480,0.0809714,0,718
1584543058245278,0.0719785,0,783
1584543058343377,0.0719785,0,867
1584543058443589,0.0689779,0,729
1584543058543290,0.0719785,0,561
1584543058643988,0.0719785,0,695
1584543058745463,-0,-0.218627,582
1584543058843376,-0,0,1330
1584543058943080,-0,0,571
1584543059043247,-0,0,542
1584543059143032,-0,0,606
1584543059244950,-0.038981,0,622
1584543059345665,-0,0,1392
1584543059443329,-0,0,765
1584543059543086,-0,0,660
1584543059643803,-0,0.0459041,592
1584543059744844,-0,-0.221408,1550
1584543059842905,-0,0,600
1584543059943052,-0,0,673
1584543060042880,-0,0,579
1584543060145438,-0,0,971
1584543060248492,-0,0,812
1584543060342991,-0,0,550
1584543060442866,-0,0,542
1584543060542938,-0,0,597
1584543060643439,-0,0,584
1584543060744676,-0,0,657
1584543060842894,-0,0,461
1584543060942715,-0,0,774
1584543061042687,-0,0,899
1584543061142864,-0,0,727
1584543061244565,-0,0,732
1584543061342628,-0,0,468
1584543061442777,-0,0,968
1584543061542620,-0,0,573
1584543061643232,-0,0,688
1584543061748031,-0,0,768
1584543061845674,0.044991,0,1153
1584543061942959,0.0479916,0,601
1584543062042785,0.0479916,0,531
1584543062142578,0.0479916,0,496
1584543062244393,0.0479916,0,542
1584543062342647,0.0479916,0,1056
1584543062442655,0.0479916,0,637
1584543062542455,0.0479916,0,965
1584543062643656,0.0479916,0.211255,974
1584543062744510,0.0479916,0.211722,736
1584543062842528,0.0479916,0.215087,754
1584543062942788,0.0479916,0.201406,551
1584543063042337,0.0479916,0.202513,510
1584543063142311,0.0479916,0.20465,1344
1584543063244228,0.0479916,0.200176,591
1584543063342280,0.0479916,0.20508,471
1584543063444966,0.0539839,0.133431,954
1584543063542609,0.125962,0.16612,3215
1584543063643572,0.164943,0.149323,544
1584543063743820,0.164943,0.166368,683
1584543063842315,0.140956,0.173671,1154
1584543063942374,0.107968,0.157879,451
1584543064042123,0.110968,0.179853,668
1584543064142373,0.0120023,0.142735,1943
1584543064247872,0.0120023,0.16839,588
1584543064342824,0.0239958,0.166315,545
1584543064442641,0.0959743,0.203997,704
1584543064542041,0.164943,0.158845,3321
1584543064642726,0.188939,0.172191,1636
1584543064744520,0.221928,0.185122,821
1584543064842173,0.125962,0.200952,585
1584543064941966,0.0509833,0,1639
1584543065044750,0.0329887,0,620
1584543065142077,0.143957,0,692
1584543065244031,0.140956,0,576
1584543065341988,0.137956,0,645
1584543065441871,-0,0,696
1584543065542189,-0,0,2221
1584543065642679,-0,0,767
1584543065743877,-0,0,587
1584543065844985,-0,0,1739
1584543065941846,-0,0,512
1584543066041926,-0.0629768,0,626
1584543066141695,-0,0,658
1584543066244068,-0,0,649
1584543066341602,-0,0,519
1584543066441804,-0,0,1926
1584543066541865,-0,0,599
1584543066642211,-0,0,583
1584543066743639,-0,0,927
1584543066842542,-0,0,4155
1584543066941501,-0,0,980
1584543067041447,-0,0,689
1584543067141721,-0,0,614
1584543067244400,-0,0,838
1584543067341495,-0,0,1679
1584543067441557,-0,0,504
1584543067541389,-0,0,801
1584543067641983,0.281904,0,612
1584543067743553,0.149949,0,605
1584543067841330,-0,0,577
1584543067941331,-0,0,2706
1584543068041621,-0,0,557
1584543068141309,-0,0,490
1584543068243355,-0,0,1675
1584543068341397,-0,0,657
1584543068441241,-0,0,598
1584543068541204,-0.122953,0,693
1584543068641996,-0,0,1260
1584543068743252,-0,0,771
1584543068841240,-0,0,651
1584543068941299,-0,0,647
1584543069041168,-0,0,952
1584543069141141,-0,0,599
1584543069243343,-0,0,871
1584543069341081,-0,0,604
1584543069441086,-0,0,677
1584543069541261,-0,0,841
1584543069641687,-0,0,634
1584543069743007,-0,0,932
1584543069841361,-0,0,1183
1584543069940919,-0,0,565
1584543070040889,-0,0,717
1584543070141235,0.140956,0,749
1584543070243170,0.200933,0,866
1584543070341315,-0,0,1021
1584543070441522,-0,0,616
1584543070540872,-0,0,619
1584543070642017,-0,0,633
1584543070743346,-0,0,1096
1584543070840901,-0,0,470
1584543070940860,-0,0,646
1584543071041117,-0,0.119988,724
1584543071140805,-0,0.111425,3347
1584543071242778,0.290888,0.116002,1832
1584543071340893,0.290888,0.121175,1118
1584543071440638,0.290888,0.094489,896
1584543071540657,0.245915,0.136293,2030
1584543071641676,-0,0.122669,984
1584543071742619,-0,0.152907,636
1584543071840614,-0,-0.0128198,525
1584543071940898,0.269911,0.00254452,805
1584543072040513,0.290888,0.174575,2846
1584543072140745,0.212926,0.125058,949
1584543072242667,-0,0,1654
1584543072340521,-0,0.200232,597
1584543072440555,-0,0.195158,692
1584543072540746,-0,0.201038,1442
1584543072641201,0.290888,0.185902,573
1584543072742570,0.290888,0,619
1584543072840530,0.26691,0.208212,870
1584543072940703,-0,0,464
1584543073044949,-0,0,945
1584543073140804,0.290888,0,469
1584543073242205,0.248915,0,533
1584543073340375,0.203933,0,1563
1584543073440901,-0,0,505
1584543073540495,-0,0,659
1584543073641089,-0,0,932
1584543073742365,-0,0,818
1584543073843377,-0,0,623
1584543073940148,0.0239958,0,757
1584543074040309,0.0929737,0,3053
1584543074140113,-0,0,932
1584543074242066,-0,0,667
1584543074340502,-0,0.113792,846
1584543074440061,-0,0.126592,1742
1584543074540018,-0,0,1621
1584543074644448,-0,0,798
1584543074741935,-0,0,534
1584543074839962,-0,0,1099
1584543074940135,-0,0,682
1584543075039928,-0,0,544
1584543075139910,-0,0,671
1584543075242102,-0,0,470
1584543075339870,-0,0,1489
1584543075439836,-0,0,895
1584543075540012,-0,0,3020
1584543075640474,-0,0,1086
1584543075741673,0.0329887,0,1675
1584543075840024,0.0779797,0.211029,786
1584543075939773,0.083972,0.18735,556
1584543076039998,0.083972,0.147216,1500
1584543076142731,0.083972,0.180619,589
1584543076241903,0.0749791,0.212175,708
1584543076339695,0.0749791,0.204329,630
1584543076439814,0.0749791,0.15791,1283
1584543076539684,0.0749791,0.201867,590
1584543076640541,0.0749791,0.10779,1057
1584543076741993,0.0749791,0.202703,578
1584543076839778,0.0749791,0.185682,683
1584543076942156,0.0749791,0.197396,2316
1584543077040420,0.0779797,0.202333,547
1584543077139853,0.11396,0.164135,626
1584543077241608,0.11396,0.179853,459
1584543077339989,0.11396,0.195779,794
1584543077439472,0.110968,0.20333,600
1584543077539452,0.110968,0.169914,804
1584543077640328,0.083972,0.20086,590
1584543077741874,0.0869726,0.319861,615
1584543077839599,0.0869726,0.208429,721
1584543077939811,0.0869726,0,616
1584543078039708,0.0869726,0,707
1584543078139316,0.0869726,0,1262
1584543078241788,0.0869726,0,1821
1584543078339468,0.083972,0,1349
1584543078440371,0.0629856,0,2501
1584543078539427,0.0569845,0,1715
1584543078639988,-0,0,1315
1584543078741496,-0,0,1501
1584543078839588,-0.0329798,0,860
1584543078939193,-0.143948,0,1063
1584543079039175,-0,-0.12787,516
1584543079142309,-0,-0.120814,532
1584543079241668,-0,-0.124355,594
1584543079339379,-0,-0.136139,1301
1584543079439392,-0,-0.154156,581
1584543079539298,-0.0269875,-0.165515,575
1584543079639819,-0.0299881,-0.201604,2650
1584543079741593,-0.0509744,-0.196414,1133
1584543079839032,-0.0749702,-0.200944,1549
1584543079939092,-0.0779708,-0.202712,3724
1584543080039315,-0.0779708,-0.203356,1285
1584543080138939,-0.0899643,-0.206148,1831
1584543080241197,-0.0959654,-0.207792,4930
1584543080339235,-0.0959654,-0.209788,2023
1584543080438859,-0.0959654,-0.209953,632
1584543080538833,-0.0809625,-0.211618,868
1584543080639627,-0.0269875,-0.213437,3338
1584543080741215,-0,-0.221317,1565
1584543080838897,-0,0,1038
1584543080939216,-0,0,1741
1584543081038700,-0,0,621
1584543081138686,-0,0,1365
1584543081241220,-0,0,3258
1584543081338638,-0,0,1059
1584543081438920,-0,0,1216
1584543081538800,-0,0,1686
1584543081639642,-0,0,1700
1584543081740772,-0,0,1088
1584543081839072,-0,0.14889,1168
1584543081938540,0.0209952,0.169413,1599
1584543082038508,0.149949,0.177745,624
1584543082138732,0.158951,0.209544,1133
1584543082240800,0.119961,0.200386,813
1584543082338732,0.0959743,0.20348,457
1584543082438788,0.029997,0,4626
1584543082538471,0.00300058,0,747
1584543082639371,0.00300058,0,1367
1584543082740704,0.00300058,0.152808,1671
1584543082838394,0.0629856,0.201926,520
1584543082938622,0.0629856,0.203879,1866
1584543083038537,0.0629856,0.201177,825
1584543083138377,0.104967,0.177136,1132
1584543083240321,0.104967,0.200337,2096
1584543083338536,0.134955,0.203753,580
1584543083438265,0.197932,0.195522,609
1584543083541140,0.200933,0.192701,1603
1584543083639330,0.194931,0.204214,2539
1584543083740244,0.131955,0.2077,561
1584543083838391,0.0599851,0.20985,1060
1584543083938391,0.0209952,0.228876,3483
1584543084038632,0.0209952,0,1011
1584543084138163,0.0239958,0,1472
1584543084240446,0.0389898,0,1023
1584543084338121,0.0749791,0,1487
1584543084438109,0.0749791,0,1529
1584543084538266,0.0749791,0.201536,1485
1584543084638732,0.0749791,0.205933,773
1584543084740115,0.0719785,0.191083,2862
1584543084838216,0.0659773,0.201867,2471
1584543084938229,0.0659773,0.169778,923
1584543085038243,0.0659773,0.2018,940
1584543085138268,0.0659773,0.21129,766
1584543085240099,0.0659773,0.203337,1683
1584543085337929,0.0659773,0,707
1584543085438166,0.0659773,0.181649,1198
1584543085538103,0.0659773,0.212844,752
1584543085638530,0.0689779,0.203,946
1584543085740201,0.0689779,0,930
1584543085838149,0.0689779,0,793
1584543085938020,0.0659773,0,1734
1584543086038337,0.0689779,0,637
1584543086137855,0.0689779,0,1326
1584543086240252,0.0689779,0,2221
1584543086338042,0.0689779,0,3619
1584543086437754,0.0689779,0,1365
1584543086537801,0.0689779,0,582
1584543086638755,0.0689779,0,2713
1584543086739975,0.0689779,0,1274
1584543086837867,0.0599851,0,1050
1584543086938113,0.0239958,0,1518
1584543087038050,-0,0,1285
1584543087138269,-0,0,2467
1584543087240128,-0,0,3215
1584543087337616,-0,0,950
1584543087437498,-0,0,808
1584543087537747,-0,0,1475
1584543087638390,-0,0,2606
1584543087739330,-0,0,1135
1584543087837714,-0,0,1484
1584543087937470,-0,0,2383
1584543088037518,-0,0,699
1584543088137674,-0.0659685,-0.219896,2219
1584543088239579,-0.0599762,-0.220102,1884
1584543088337405,-0,0,2826
1584543088437569,-0,0,1080
1584543088540098,-0,0,1722
1584543088638605,-0,0,685
1584543088739576,-0,0,1588
1584543088837397,-0,0,780
1584543088937298,-0,0,1148
1584543089037505,-0,0,2006
1584543089137456,-0,0.152649,1131
1584543089239504,-0,-0.235944,1493
1584543089337669,-0,0,1021
1584543089438043,-0,0,1517
1584543089537406,-0,0,1551
1584543089638109,-0,0,2152
1584543089739615,-0,0.21519,1797
1584543089837911,-0,0.202083,1816
1584543089937487,0.0599851,0.210309,2311
1584543090037192,0.098966,0.212175,2293
1584543090137069,0.101967,0.115554,755
1584543090238995,0.101967,0.151192,2062
1584543090336983,0.0929737,0.16673,1644
1584543090437086,0.0719785,0.201477,2326
1584543090537081,0.0719785,0.152148,580
1584543090637617,0.0749791,0.190639,493
1584543090738553,0.0749791,0.167432,1296
1584543090837047,0.0749791,0.193756,2691
1584543090936940,0.0929737,0.152649,1704
1584543091036863,0.0929737,0.138705,616
1584543091137029,0.0959743,0.175218,1734
1584543091238693,0.176946,0.154997,3058
1584543091336814,0.281904,0.129821,663
1584543091437116,0.290888,0.182953,912
1584543091536735,0.290888,0.200668,453
1584543091637420,0.290888,0.189988,561
1584543091739209,0.290888,0,1999
1584543091836715,0.290888,0,1812
1584543091936738,0.290888,0,714
1584543092036832,-0,0,1579
1584543092136656,-0.290888,-0.233496,1541
1584543092238819,-0.290888,0,558
1584543092336755,-0.242905,0,577
1584543092436807,-0,0,1789
1584543092536789,0.0179946,0,850
1584543092637413,-0.113951,0,2417
1584543092738934,-0,0,1416
1584543092836508,-0,0,760
1584543092939268,0.269911,0,2252
1584543093036484,0.290888,0,578
1584543093136572,0.290888,0,1519
1584543093239119,0.290888,0,1088
1584543093336376,-0,0,718
1584543093436355,-0,-0.205615,2197
1584543093536530,-0,0,644
1584543093636982,-0.290888,0,901
1584543093738312,-0,-0.209524,2035
1584543093836486,-0,0,937
1584543093936242,-0,0,3488
1584543094036424,-0.290888,0,1781
1584543094136396,-0,0,1396
1584543094238319,-0,0,823
1584543094336230,-0.152941,0,2156
1584543094436398,-0,0,966
1584543094536283,-0,0,611
1584543094636790,-0,0,2361
1584543094738725,0.290888,0,1131
1584543094836274,0.290888,0,5097
1584543094936239,-0,0,1588
1584543095036600,-0,0,1818
1584543095136016,-0,0,4091
1584543095238178,-0,0,1250
1584543095336485,-0,0,1445
1584543095435946,-0,0,1204
1584543095535942,-0,0,3887
1584543095636834,-0,0,737
1584543095738285,-0.287896,0,1706
1584543095835902,-0,0.128597,1552
1584543095936068,-0,0,676
1584543096036050,-0,0,1909
1584543096136073,-0,0,1372
1584543096238160,-0,0,2527
1584543096336030,-0,0,1243
1584543096436038,-0,0,630
1584543096535961,-0.0509744,0,796
1584543096636598,-0,0,614
1584543096737825,-0,0,973
1584543096835966,-0,0,1177
1584543096936115,0.0689779,0,1994
1584543097035963,0.278903,0,562
1584543097135801,0.233921,0.145485,1144
1584543097238170,0.203933,0.150947,1891
1584543097335576,0.0779797,0.155538,1542
1584543097435876,0.0539839,0.101215,6229
1584543097535560,0.0869726,0.108942,2313
1584543097636245,0.164943,0,817
1584543097738016,0.164943,0.111535,2072
1584543097835622,0.128963,0.112307,1709
1584543097938129,0.0479916,0,1298
1584543098035845,-0,0,2288
1584543098135639,-0,0,628
1584543098237483,-0,0,942
1584543098335606,0.197932,-0.0163537,1452
1584543098435409,0.203933,0.0947157,9316
1584543098535609,0.0719785,0.129563,1352
1584543098636225,0.0749791,0.14956,1882
1584543098741735,0.209934,0.151103,589
1584543098836552,0.0749791,0.0665682,1635
1584543098936248,0.0599851,0.119861,1457
1584543099035598,0.0629856,0.124355,1367
1584543099135419,0.0599851,0.145077,2075
1584543099237333,0.0599851,0.154905,563
1584543099335210,0.0599851,0.151375,1048
1584543099435188,0.0929737,0.201735,1250
1584543099535412,0.0929737,0.204498,1216
1584543099639136,0.0929737,0.107777,2296
1584543099737193,0.0959743,0,751
1584543099835340,0.11396,0,971
1584543099935215,0.170945,0,1964
1584543100035085,0.170945,0.200988,1729
1584543100135358,0.170945,0.200519,637
1584543100237373,0.170945,0.201549,1930
1584543100335142,0.137956,0.204418,974
1584543100435248,0.0719785,0,2591
1584543100535396,0.0629856,0,1746
1584543100635603,0.0599851,0,962
1584543100736853,-0,0,2764
1584543100834930,-0,0,1196
1584543100934970,-0,0,825
1584543101035143,-0,0,3805
1584543101135099,-0,0,1487
1584543101237454,-0,0,1409
1584543101334995,0.0809714,0,1498
1584543101435045,0.0599851,0,2138
1584543101534774,0.0179946,0,1813
1584543101635725,0.0179946,0,651
1584543101736614,-0,-0.220606,2587
1584543101837507,-0,0.0603661,965
1584543101934922,-0.0779708,0.0727878,1586
1584543102034689,-0,0.201109,1279
1584543102134950,-0,0.134111,1340
1584543102236641,-0,0.205308,1566
1584543102334712,-0,0.139582,993
1584543102434909,-0,0,1126
1584543102534907,-0,0,2340
1584543102638801,-0,0,912
1584543102736623,0.185939,0,2453
1584543102834728,-0,0,1185
1584543102934689,-0,0,1237
1584543103034689,0.200933,0,1006
1584543103134803,0.200933,0,3374
1584543103236440,-0,0,9288
1584543103335011,-0,0.206899,1775
1584543103435050,-0,0,7439
1584543103535239,-0,0,1269
1584543103635818,-0,0,3048
1584543103737055,-0,0,2316
1584543103834393,-0,0.206791,721
1584543103934369,0.242914,0.200305,1437
1584543104034770,0.185939,0.202915,1938
1584543104134335,0.185939,0.157127,1570
1584543104236527,0.290888,0.132173,1453
1584543104334454,0.290888,0.178411,2128
1584543104434263,0.0150029,0,1844
1584543104534284,-0,0.201582,1696
1584543104635054,-0,0,1892
1584543104736430,-0,0,1042
1584543104834193,-0,0,1639
1584543104934399,-0,0,601
1584543105034179,0.182938,0,2123
1584543105134167,0.149949,0,900
1584543105236683,-0,0,2000
1584543105334209,-0,0,932
1584543105434313,-0,0,3378
1584543105534194,-0,0,1754
1584543105635230,-0,0,1595
1584543105736497,-0,-0.12025,2232
1584543105834585,-0.269902,-0.142324,2808
1584543105933934,-0,-0.177474,2486
1584543106034053,-0,-0.200402,2221
1584543106134090,-0.2639,-0.201597,1430
1584543106236227,-0,-0.204811,2521
1584543106333872,-0,-0.204811,1390
1584543106434439,-0.137947,0.0429535,1743
1584543106533976,-0,-0.207927,1651
1584543106634484,-0,0,958
1584543106736889,-0,0,1508
1584543106833766,-0.254908,0.110657,483
1584543106934271,-0,0,2170
1584543107033895,-0,-0.214761,859
1584543107133756,-0,0,3506
1584543107235972,-0,0,2078
1584543107333822,0.0659773,0,1019
1584543107434260,-0,0,1977
1584543107533647,-0,0.201549,741
1584543107634467,0.00900175,0.173423,1055
1584543107739681,0.269911,0.160108,1327
1584543107834078,-0,0.201073,577
1584543107934386,0.0749791,0.205933,756
1584543108033569,0.0689779,0,2035
1584543108133650,-0,0,570
1584543108235817,0.290888,0.208357,610
1584543108333490,0.290888,0.195806,2018
1584543108433498,0.26691,0,2082
1584543108533620,0.122962,0,1160
1584543108634049,-0,0.207883,791
1584543108735504,-0,0,1808
1584543108833567,-0,0,1158
1584543108933317,-0,0,1075
1584543109033290,0.194931,0.190329,459
1584543109133464,0.182938,0.202348,1151
1584543109239471,0.0959743,0.218336,1402
1584543109333451,0.0779797,0,526
1584543109433611,-0,0,1380
1584543109533290,-0,0,2780
1584543109633993,-0,0,1665
1584543109735638,-0,0,1042
1584543109833155,-0,0,1543
1584543109933131,-0,0.174348,1220
1584543110033294,0.143957,0.209311,1990
1584543110133121,0.290888,0.187386,4612
1584543110235077,0.230921,0,1291
1584543110333971,-0,0,3411
1584543110433493,-0,0,1384
1584543110533245,-0,0,1400
1584543110633966,-0,0,2107
1584543110735089,0.218927,0,3157
1584543110833326,0.290888,0,1044
1584543110933612,-0,0,1111
1584543111033085,-0,0,1425
1584543111133029,-0,0,1271
1584543111234896,-0.0359804,0,1162
1584543111333140,-0.113951,0,681
1584543111433310,-0,-0.226365,1244
1584543111533348,-0.0599762,-0.225684,1419
1584543111633937,-0,-0.226883,2866
1584543111734687,-0,-0.232019,1098
1584543111833240,-0,-0.230449,1569
1584543111932863,-0,0,1133
1584543112033388,-0,0,703
1584543112133479,-0,0,583
1584543112234552,-0,0,1927
1584543112333283,-0,0.17176,964
1584543112433832,-0,0,1216
1584543112532780,-0,0,872
1584543112633551,-0,0,1263
1584543112735073,0.098966,0.186132,1369
1584543112835703,0.122962,0.200295,2109
1584543112933287,0.125962,0.170212,1059
1584543113032844,0.110968,0.20395,3491
1584543113132643,0.00600117,0.132093,2482
1584543113234342,-0,0.141897,1052
1584543113332861,0.200933,0.0927563,1822
1584543113432800,0.290888,0.107938,764
1584543113532627,-0,0.151502,1864
1584543113636619,-0,0.14585,569
1584543113734910,0.290888,0.186338,3045
1584543113832647,0.185939,0.116543,584
1584543113932867,-0,0.150746,1549
1584543114032731,0.185939,0,1150
1584543114132490,0.290888,0,1749
1584543114235118,0.290888,0,1086
1584543114332387,0.290888,0,1173
1584543114434976,-0,-0.206533,1487
1584543114532727,-0.00599229,-0.206189,903
1584543114633228,-0.164934,0,1195
1584543114734374,-0.248906,-0.211388,2498
1584543114832475,-0,0,748
1584543114932342,-0,0,1201
1584543115032398,0.179937,0,2127
1584543115132639,0.251916,0,660
1584543115234313,-0,0,546
1584543115332413,-0,0,2931
1584543115432322,-0,0,1169
1584543115532295,-0,0,1510
1584543115633122,-0.0269875,0,2276
1584543115734261,-0,0,985
1584543115832152,-0,0,1497
1584543115934631,-0,0,3562
1584543116032793,-0.0929649,0,866
1584543116131950,-0,0,640
1584543116234042,-0,0,624
1584543116332134,-0,0,587
1584543116431934,-0,0,2002
1584543116531963,-0,0,1612
1584543116632755,-0,0,1255
1584543116734027,-0,0,1757
1584543116831932,-0,0,1098
1584543116932006,-0,0,1113
1584543117031830,-0,0,4086
1584543117131771,-0,0,1117
1584543117234077,-0,0,3989
1584543117331731,-0,0,908
1584543117431733,-0,0,1140
1584543117532014,-0,0,1158
1584543117632598,-0,0,1431
1584543117733877,-0,0,2134
1584543117831837,-0,0,1739
1584543117931767,-0,0,1173
1584543118032026,-0,0,738
1584543118132058,-0,0,4606
1584543118233910,-0,0,733
1584543118331632,-0,0,1473
1584543118431726,0.0599851,0,1232
1584543118531739,0.176946,0,1541
1584543118632371,-0,0,1750
1584543118733913,-0,0,3348
1584543118831558,-0,0,1434
1584543118934305,0.0569845,0,1336
1584543119031999,0.0659773,0,1216
1584543119131674,0.0659773,0,924
1584543119233589,0.083972,0.201406,2402
1584543119331804,0.0869726,0.20075,1007
1584543119431721,0.0869726,0.115858,1639
1584543119531808,0.0899731,0.131807,3042
1584543119632525,0.0899731,0.111292,3367
1584543119733550,0.0869726,0.182584,3265
1584543119831839,0.0869726,0.112094,1499
1584543119931416,0.104967,0.136447,2031
1584543120031349,0.134955,0.157684,4466
1584543120131383,0.134955,0.129595,2781
1584543120233574,0.125962,0.0240694,3335
1584543120331182,0.125962,0.202266,608
1584543120431341,0.125962,0,872
1584543120531353,0.125962,0.200763,1735
1584543120631903,0.125962,0.201998,908
1584543120733281,0.0869726,0,2568
1584543120831654,0.0869726,0,797
1584543120931072,-0,0,3132
1584543121031265,-0,0,1194
1584543121131444,-0,-0.228251,1671
1584543121232770,-0,0,2438
1584543121331440,-0,0,2293
1584543121431141,-0,0,1569
1584543121531015,-0,0,2370
1584543121631753,-0,0.0996687,2376
1584543121732954,0.188939,0.202348,1508
1584543121833780,-0,0,5017
1584543121934198,-0,0.143158,1475
1584543122031770,-0,0,1348
1584543122130993,-0,0,1943
1584543122233481,-0,0,639
1584543122330945,-0,0,1544
1584543122430904,0.290888,0.327584,953
1584543122530686,0.290888,0.201033,770
1584543122631583,-0,0.190096,1200
1584543122732705,-0,0.173671,1295
1584543122830654,0.290888,0.136781,2733
1584543122930771,-0,0.151605,931
1584543123031515,-0,0.156602,1427
1584543123130578,0.239922,0.183422,1796
1584543123232711,0.290888,0.204904,1930
1584543123330887,0.290888,0.183943,531
1584543123433252,0.290888,0.189614,953
1584543123531231,0.0239958,0.190239,1850
1584543123631670,-0,0.190239,1804
1584543123733304,-0,0.190868,706
1584543123830629,-0,0.188222,642
1584543123930439,-0,0.179552,1162
1584543124030383,-0,0.17176,1081
1584543124130557,-0,0.175646,3237
