timeStamp,goundSteering, group_14, time
1584542914171330,0,0,570
1584542914273974,0,0,1107
1584542914371134,0,0,646
1584542914471366,0,0,630
1584542914571075,0.290888,0,483
1584542914671676,0.290888,0,544
1584542914773329,0,0,953
1584542914871099,0,-0.21735,489
1584542914971061,-0.0359804,0,828
1584542915071472,0,0,676
1584542915173995,0,0,589
1584542915273165,0,0,668
1584542915371381,0,0,630
1584542915471166,0,0,612
1584542915571068,0,0,988
1584542915672057,0,0,615
1584542915772789,0,0,728
1584542915870931,0,0,643
1584542915973716,0,0,541
1584542916071023,0,0,3560
1584542916170757,0,0,4730
1584542916273052,0,0,651
1584542916370899,0,0,2033
1584542916470706,0,0,2710
1584542916571108,0.206934,0,670
1584542916671419,0,0,484
1584542916776562,0,0,512
1584542916871380,0.260909,0,534
1584542916970804,-0.104958,0,1019
1584542917070592,0,0,929
1584542917171092,0,0,604
1584542917272368,0,0,855
1584542917370572,0,0,478
1584542917470692,0,0,580
1584542917573515,0.203933,0.0962534,640
1584542917671308,0.200933,0.144073,666
1584542917772220,0.185939,0.133394,2868
1584542917870667,0.179937,0.135294,743
1584542917970513,0.221928,0.191184,1106
1584542918070763,0.128963,0.14889,810
1584542918170583,0,0.196659,515
1584542918272671,0,0,451
1584542918370765,0,0,989
1584542918470637,0,0,976
1584542918570532,0,0,1289
1584542918671191,0.203933,0,798
1584542918772430,0.0929737,0,473
1584542918870298,0.0899731,0,470
1584542918970452,0.0689779,0,448
1584542919073114,0.0239958,0,527
1584542919170463,0,0,973
1584542919272805,0,-0.216254,466
1584542919370145,0,0,658
1584542919470100,0,0,1620
1584542919570261,-0.0419816,0,624
1584542919670736,-0.0239869,0,731
1584542919772076,0,0,609
1584542919870191,0,0,734
1584542919970095,0,0,693
1584542920070164,0,0,475
1584542920170335,0,0,1142
1584542920272276,0,0,1267
1584542920369906,0,0,486
1584542920470097,0.125962,0,527
1584542920569919,0,0,2208
1584542920671123,0,0,1787
1584542920772256,0,0,494
1584542920869890,0,0,722
1584542920969813,0,0,734
1584542921069978,0,0,923
1584542921169774,0,0,660
1584542921272034,-0.18593,0,473
1584542921369932,0,0,750
1584542921469732,0,0,685
1584542921569902,0,0,570
1584542921670671,0,0,710
1584542921771873,0,0,563
1584542921869708,0,0,659
1584542921969999,0,0,2551
1584542922069640,0,0,881
1584542922169657,0.125962,0,592
1584542922272057,0.122962,0,476
1584542922369901,0.0749791,0,554
1584542922469611,0.0329887,0,957
1584542922570310,0.0120023,0,677
1584542922673526,0,0,520
1584542922772536,0,0,596
1584542922870085,0,0,604
1584542922970465,0,0,465
1584542923069747,0.0239958,0.158773,662
1584542923170115,0.0239958,0.0980453,755
1584542923271908,0.0239958,0.124355,552
1584542923369354,0.0239958,0.103427,653
1584542923473537,0.0929737,0.111394,736
1584542923570308,0.0929737,0.200671,608
1584542923669952,0.0899731,0.198244,619
1584542923771600,0.0689779,-0.0937835,686
1584542923869239,0.098966,-0.0855053,641
1584542923969427,0.098966,-0.070732,536
1584542924069367,0.182938,0,722
1584542924169237,0.212926,-0.0459041,1856
1584542924271417,0.290888,-0.0809744,619
1584542924369480,0.290888,-0.0784103,583
1584542924469245,0.290888,0.00334447,503
1584542924569196,0.290888,0.208157,2579
1584542924670209,0.290888,0,460
1584542924771130,0.242914,0.215877,681
1584542924869078,0,0.216084,724
1584542924969589,0,0,1273
1584542925069036,0,0,548
1584542925169519,0,0,782
1584542925271227,-0.053975,0,1995
1584542925369196,0,0,1339
1584542925468938,0.188939,0,723
1584542925569118,0,0.226731,468
1584542925669569,0,0,836
1584542925869316,0.0120023,0,2016
1584542925968943,0,0,608
1584542926068990,0,0,904
1584542926169059,0,0,618
1584542926270718,0,0,802
1584542926368838,0,0.0821675,892
1584542926469005,0,0,607
1584542926571959,0,0.207491,595
1584542926670037,0,0,605
1584542926771407,0.0629856,0,1803
1584542926868645,0.290888,0,506
1584542926968618,0,0,1853
1584542927068824,0,0,3446
1584542927168582,0,0,618
1584542927270557,0,0,662
1584542927368744,0,0,757
1584542927468511,0,0,624
1584542927568478,-0.0269875,0,513
1584542927669321,-0.290888,0,518
1584542927770482,0,0,687
1584542927868508,0,0,680
1584542927968628,0,0,1319
1584542928068383,0.0479916,0.161254,543
1584542928168365,0.221928,0.203337,2634
1584542928270649,0.125962,0.146484,1041
1584542928368589,0.00600117,0.151808,497
1584542928468353,0.233921,0.203199,513
1584542928568496,0.206934,0.187736,511
1584542928668987,0.197932,0.111065,1052
1584542928770387,0.164943,0.200583,2307
1584542928868447,0.164943,0.181701,918
1584542928968524,0.140956,0.155595,469
1584542929068242,0.0749791,0.200599,474
1584542929168373,0.0150029,0,2473
1584542929270720,0,0,816
1584542929368241,0,0,701
1584542929468408,0,0,507
1584542929568176,0,0,647
1584542929668918,0,0,1534
1584542929770711,0.0899731,0,951
1584542929868279,0.185939,0,492
1584542929968143,0.206934,0,666
1584542930068226,0.173945,0,3077
1584542930168193,0.0539839,0,691
1584542930270247,0,0,793
1584542930368209,0,0,671
1584542930468026,0,-0.203685,476
1584542930568108,0,-0.122401,1367
1584542930668783,-0.239914,-0.140658,1125
1584542930770086,0,-0.15746,643
1584542930867886,0,-0.174377,1253
1584542930968044,0,-0.201963,2295
1584542931067838,-0.137947,-0.201232,708
1584542931167829,0,-0.200089,3594
1584542931270113,0,-0.202956,608
1584542931367890,-0.152941,-0.202101,2754
1584542931467762,0,-0.208832,579
1584542931568052,0,-0.209517,606
1584542931668399,-0.290888,-0.213474,1497
1584542931769814,-0.290888,-0.218051,474
1584542931868154,-0.290888,-0.223952,459
1584542931967822,0,-0.223984,2010
1584542932067654,0,-0.220216,2199
1584542932167939,-0.014994,-0.217299,617
1584542932269889,-0.290888,0,601
1584542932367682,0,0,780
1584542932467890,0,-0.227277,1788
1584542932567630,-0.104958,0,1450
1584542932668291,-0.0989571,0,872
1584542932769855,0,0,611
1584542932867646,0,0,892
1584542932967485,0,0,999
1584542933067674,-0.0599762,0,593
1584542933167631,0,0,673
1584542933269606,0,0,573
1584542933367577,0,0,1381
1584542933467397,0.0120023,0.135264,1324
1584542933567486,0.290888,0.168597,580
1584542933668186,0.290888,0.171818,2303
1584542933769426,0,0.165579,534
1584542933867690,0,0.200606,1205
1584542933968358,0.290888,0.200573,958
1584542934067248,0.290888,0.18948,931
1584542934167357,0.257917,0.200883,1371
1584542934269825,0,0.203766,481
1584542934368068,0.272911,0.203986,1228
1584542934467313,0.290888,0.203083,1296
1584542934567479,0.290888,0.205928,669
1584542934668053,0,0,513
1584542934769194,0,0,1193
1584542934867295,0.188939,0,493
1584542934967105,0.290888,0,500
1584542935067119,0,0,687
1584542935167288,0,-0.331204,1291
1584542935269033,0.0150029,0,1272
1584542935367174,0.125962,0,765
1584542935467399,0.137956,0,639
1584542935567148,0.137956,0,596
1584542935667609,0.134955,0,721
1584542935769142,0.143957,0,838
1584542935866931,0.0659773,0,597
1584542935967125,0,0,1080
1584542936067183,0,0,507
1584542936166853,0,0,595
1584542936269004,0.0749791,0,838
1584542936367017,0.122962,0,465
1584542936466799,0,0,609
1584542936569407,0,0,1728
1584542936667626,0,0,565
1584542936768923,0,0,533
1584542936867107,0,0,1437
1584542936967028,0,0,648
1584542937066820,0,0,1262
1584542937166699,0,0,473
1584542937269144,0,0,2790
1584542937369860,0,0,1918
1584542937469392,0,0,531
1584542937566871,0,0,491
1584542937667397,0,0,653
1584542937768623,0,0,1097
1584542937867095,0,0,1103
1584542937966909,0,0,625
1584542938066752,0,0,488
1584542938166651,0,0,700
1584542938272357,0,0,499
1584542938369411,0,0,603
1584542938469019,0,0,603
1584542938569185,0,0,703
1584542938667128,0,0,608
1584542938768775,0,0,1319
1584542938866604,0,0,534
1584542938966611,0,0,879
1584542939066814,0,0,522
1584542939166421,0,0,569
1584543043346066,0,0,485
1584543044145938,0,0,610
1584543044248348,0,0,980
1584543044349014,0,0,744
1584543044445909,0,0,3960
1584543044545830,0,0,602
1584543044646957,0,0,633
1584543044747818,0,0,1270
1584543044845795,0,0,472
1584543044945957,0,0,643
1584543045046597,0,0,1125
1584543045149389,0,0,775
1584543045247983,0,0,822
1584543045345771,0,0.201649,1525
1584543045445692,0,0.201328,963
1584543045545908,0.0509833,0.206604,595
1584543045646290,0.0779797,0.198946,535
1584543045747715,0.0629856,0.201867,508
1584543045845870,0.0629856,0.201348,797
1584543045945571,0.0599851,0.178411,520
1584543046045592,0.0599851,0.156176,2008
1584543046146053,0.0629856,0.163911,452
1584543046247654,0.0599851,0.206531,932
1584543046345494,0.0629856,0.17506,4501
1584543046445878,0.0599851,0.134236,1294
1584543046545911,0.0629856,0.146632,673
1584543046649756,0.0629856,0.147293,597
1584543046747832,0.0629856,0.147677,686
1584543046845697,0.0629856,0.14801,659
1584543046945551,0.0809714,0.157667,590
1584543047045621,0.0959743,0.201678,601
1584543047145330,0.0929737,0.170212,583
1584543047247562,0.0959743,0.177329,661
1584543047345745,0.116961,0.176149,586
1584543047448977,0.137956,0.171526,631
1584543047545844,0.0719785,0.175111,600
1584543047646347,0.0629856,0.200232,867
1584543047747604,0.0629856,0.198665,674
1584543047845561,0.0629856,0.206108,622
1584543047945544,0.134955,0.204905,602
1584543048045230,0.134955,0.204695,649
1584543048145195,0.134955,0.205633,1002
1584543048252226,0.134955,0.213172,845
1584543048345883,0.131955,0.21879,649
1584543048445385,0.131955,0.224719,592
1584543048545503,0.134955,0.227523,597
1584543048645857,0.134955,0,595
1584543048747544,0.0599851,0,658
1584543048845223,0,0,613
1584543048945060,-0.287896,0,659
1584543049045391,0,0,547
1584543049145130,0,0,1620
1584543049247735,0,0,8899
1584543049345288,0.278903,0,613
1584543049445107,0.290888,0,608
1584543049545114,0,0,766
1584543049645613,0,0,616
1584543043346066,0,0,566
1584543044145938,0,0,607
1584543044248348,0,0,1071
1584543044349014,0,0,963
1584543044445909,0,0,853
1584543044545830,0,0,649
1584543044646957,0,0,3417
1584543044747818,0,0,663
1584543044845795,0,0,740
1584543044945957,0,0,1147
1584543045046597,0,0,639
1584543045149389,0,0,1038
1584543045247983,0,0,638
1584543045345771,0,0.201649,675
1584543045445692,0,0.201328,3081
1584543045545908,0.0509833,0.206604,1577
1584543045646290,0.0779797,0.198946,660
1584543045747715,0.0629856,0.201867,615
1584543045845870,0.0629856,0.201348,2897
1584543045945571,0.0599851,0.178411,460
1584543046045592,0.0599851,0.156176,618
1584543046146053,0.0629856,0.163911,542
1584543046247654,0.0599851,0.206531,643
1584543046345494,0.0629856,0.17506,512
1584543046445878,0.0599851,0.134236,1042
1584543046545911,0.0629856,0.146632,537
1584543046649756,0.0629856,0.147293,3284
1584543046747832,0.0629856,0.147677,600
1584543046845697,0.0629856,0.14801,1509
1584543046945551,0.0809714,0.157667,762
1584543047045621,0.0959743,0.201678,6164
1584543047145330,0.0929737,0.170212,651
1584543047247562,0.0959743,0.177329,1449
1584543047345745,0.116961,0.176149,527
1584543047448977,0.137956,0.171526,1296
1584543047545844,0.0719785,0.175111,536
1584543047646347,0.0629856,0.200232,806
1584543047747604,0.0629856,0.198665,792
1584543047845561,0.0629856,0.206108,598
1584543047945544,0.134955,0.204905,546
1584543048045230,0.134955,0.204695,2992
1584543048145195,0.134955,0.205633,701
1584543048252226,0.134955,0.213172,459
1584543048345883,0.131955,0.21879,586
1584543048445385,0.131955,0.224719,603
1584543048545503,0.134955,0.227523,598
1584543048645857,0.134955,0,603
1584543048747544,0.0599851,0,1188
1584543048845223,0,0,598
1584543048945060,-0.287896,0,619
1584543049045391,0,0,637
1584543049145130,0,0,746
1584543049247735,0,1,614
